"scientificName","speciesKey"
"Zinnia angustifolia",3111797
"Crepis bakeri  subsp. cusickii",5403569
"Didiplis diandra",3188666
"Iberis gibraltarica",5377155
"Penstemon glaber",3171412
"Salvia greggii",2927038
"Piptochaetium lasianthum",4133936
"Berlandiera lyrata",3148290
"Camphorosma monspeliaca",6035827
"Larix occidentalis",2686270
"Cirsium ochrocentrum  var. martinii",3112785
"Cucurbita palmata",2874513
"Helianthus pumilus",3119245
"Alyssum szovitsianum",3044810
"Bouteloua uniflora",5289854
"Carex arkansana",2727559
"Glyceria arkansana",2705476
"Grewia biloba",3152079
"Fuirena coerulescens",2719086
"Fuirena cuspidata",2719135
"Andrographis echioides",3173179
"Rubus geniculatus",2994736
"Bupleurum affine",3640493
"Coreopsis gladiata",3133873
"Physaria gordonii",3049062
"Neillia incisa",3853033
"Juglans intermedia",3054368
"Viola missouriensis",5331215
"Angelica lucida",5371791
"Calycocarpum lyonii",3033931
"Rhynchospora megalocarpa",2721068
"Euphorbia mercurialina",3068719
"Brunnichia ovata",2889382
"Hexasepalum radulum",8976894
"Cyperus hystricoides",9435624
"Claytonia rubra",3084740
"Anthemis secundiramea",3122531
"Digitaria texana",5290006
"Sabal bermudana",2732489
"Aristolochia bilobata",2874001
"Iresine lindenii",11141106
"Panicum polygonatum",7554258
"Furcraea stratiotes",2769835
"Paronychia argyrocoma",5384697
"Phlox bifida",2927715
"Stachys clingmanii",2927265
"Berberis koreana",7138865
"Rosa mollis",10464554
"Polygonum ramosissimum  subsp. prolificum",5334383
"Rosa sherardii",9997255
"Symphyotrichum x amethystinum",3151670
"Campanula aparinoides",11019654
"Aristolochia californica",3589499
"Darlingtonia californica",5939805
"Umbellularia californica",5371727
"Epilobium canum",3189132
"Galium circaezans",2914722
"Utricularia cornuta",3172437
"Spartina cynosuroides",9531396
"Calocedrus decurrens",2683936
"Hypericum ellipticum",3189485
"Tragopogon floccosus",5693090
"Wolffiella gladiata",5330060
"Smilax glauca",5295370
"Panicum hirticaule",2705066
"Cicuta maculata  var. bolanderi",5371867
"Cotoneaster miniatus",3026145
"Leptosiphon nuttallii  subsp. pubescens",7131310
"Calycanthus occidentalis",3034110
"Verbena x perriana",2925484
"Carex projecta",2725037
"Baldellia ranunculoides",2864546
"Ranunculus recurvatus",3033394
"Eremurus robustus",2778813
"Malus sargentii",3001536
"Persicaria setacea",2889232
"Xanthoceras sorbifolia",7221300
"Carex subbracteata",2728710
"Centaurea trichocephala",3128431
"Cotoneaster vestitus",3025781
"Dalea candida  var. oligophylla",5353279
"Aristida desmantha",2706250
"Aruncus dioicus  var. pubescens",5362136
"Hypericum x dissimulatum",3189473
"Sempervivum heuffelii",2985707
"Callitriche marginata",5372493
"Cirsium ochrocentrum",3112785
"Fimbristylis puberula  var. interior",2709153
"Viburnum recognitum",6369733
"Geum virginianum",5369702
"Phlox amplifolia",2927788
"Rubus incanescens",2991367
"Eutrochium dubium",3138187
"Phlox glaberrima",2927742
"Philadelphus hirsutus",2986048
"Astranthium integrifolium",3119963
"Solidago pinetorum",5389050
"Pycreus polystachyos var. microdontus",2730407
"Iris prismatica",5298650
"Ornithogalum pyrenaicum",2772902
"Schoenoplectus smithii",8196059
"Silphium terebinthinaceum",7475866
"Astragalus tibetanus",5344500
"Claytonia umbellata",3084768
"Trifolium wormskioldii",5359148
"Inga acuminata",5357542
"Centrosema angustifolium",2965014
"Pariana campestris",4117325
"Stigmaphyllon finlayanum",3983115
"Tanaecium jaroba",4094287
"Smilax mollis",5295233
"Muellera monilis",7995855
"Erythrina pallida",5349619
"Pterocarpus rohrii",5349322
"Eucalyptus cloeziana",3176995
"Aldama dentata",7705717
"Bouea oppositifolia",3659898
"Pouteria viridis",2884255
"Yucca gigantea",2775716
"Euphorbia tithymaloides  subsp. angustifolia",3069168
"Kalanchoe marmorata",2985938
"Pachystachys spicata",3172977
"Securidaca diversifolia",7499347
"Acalypha grandis",3056211
"Veronica wyomingensis",6438733
"Acacia calcicola",2980779
"Sesbania concolor",2970704
"Eucalyptus microtheca",3176810
"Salix mucronata",7266648
"Tephrocactus articulatus",7283993
"Taraxacum bessarabicum",5394232
"Taraxacum caphocentrum",5698856
"Agave decipiens",2766926
"Eucalyptus diversicolor",3176934
"Myrtillocactus geometrizans",7279778
"Bromus hordeaceus  subsp. ferronii",4124881
"Rubus immixtus",11892760
"Myoporum montanum",3746146
"Heimia myrtifolia",10693096
"Carduus nutans  subsp. macrocephalus",3114551
"Taraxacum ostenfeldii",5393853
"Soehrensia schickendantzii",10910970
"Taraxacum serotinum",8074175
"Opuntia spinulifera",5624755
"Hordeum stenostachys",4114278
"Agave wercklei",2766465
"Cupressus arizonica  var. montana",2683969
"Phacelia artemisioides",3612005
"Crataegus lavallei",3013404
"Juniperus pinchotii",2684621
"Taraxacum privum",5394312
"Atriplex spongiosa",6035812
"Eremogone fendleri",3814794
"Aloysia gratissima",5341161
"Rubus proteus",2996625
"Opuntia pubescens",5625358
"Taraxacum brunneum",5393887
"Ethulia conyzoides  subsp. kraussii",3091122
"Hypoxis decumbens",2852807
"Manihot dichotoma",3060953
"Taraxacum dilatatum",5394292
"Taraxacum marklundii",5394132
"Basella paniculata",4160818
"Baccharis pingraea",8177851
"Blechnum zeelandicum",5665902
"Astragalus bisulcatus",5346343
"Acanthus polystachyus",5573793
"Morus japonica",8420838
"Cynosurus coloratus",4135440
"Alyssum minutum",3044840
"Kochia tomentosa",3756057
"Salmonopuntia salmiana",7280282
"Plantago bigelovii",3189741
"Eucalyptus exserta",3176897
"Acacia implexa",2979232
"Phymatosorus scandens",11807576
"Gastrodia sesamoides",2813371
"Stenocarpus sinuatus",2891789
"Acacia stricta",2979835
"Rubus trifoliolatus",2996185
"Austrostipa variabilis",4104754
"Acacia viscidula",2979793
"Solanum richardii",2929475
"Solanum tettense",2931701
"Dianthus zeyheri  subsp. natalensis",3817523
"Neojeffreya decurrens",3086900
"Desmodium psilocarpum",2967558
"Verbena officinalis  var. africana",2925529
"Parkinsonia scioana",5357220
"Brillantaisia madagascariensis",3778340
"Dorstenia zanzibarica",3762590
"Hibiscus subdariffa",3152582
"Trigonella laciniata",7719601
"Lupinus mexicanus",2964688
"Harpachne schimperi",8127214
"Bidens campylotheca",5392125
"Oldenlandia capensis",2916000
"Chamaecereus silvestrii",3944596
"Aster altaicus",3088953
"Physalis divaricata",3797084
"Moraea sisyrinchium",2744255
"Lathyrus quinquenervius",5356523
"Cichorium calvum",8199647
"Celosia spicata",3675469
"Platanus acerifolia",7400250
"Myosotis alpina",5341187
"Physocarpus amurensis",2988383
"Clematis apiifolia",6375119
"Veronica armena",3734201
"Crataegus arnoldiana",3014062
"Sorbus aucuparia  subsp. sibirica",3012167
"Buxus balearica",3988113
"Pinus bungeana",5285775
"Crataegus calycina subsp. curvisepala",3015786
"Clematis campaniflora",3033518
"Penstemon campanulatus",3171583
"Berberis canadensis",3033895
"Lonicera canadensis",5334256
"Vitis mustangensis",5372381
"Physocarpus capitatus",2988390
"Vitis champinii",5372393
"Liriodendron chinense",11275608
"Dahlia cultorum",5701337
"Ribes cynosbati",2986152
"Tilia dasystyla",8187982
"Iresine diffusa  f. herbstii",3085038
"Lonicera dioica",5334261
"Ephedra equisetina",2653316
"Betula ermanii",5332231
"Linnaea floribunda",3856179
"Fontanesia fortunei",3683625
"Clematis fusca",6374525
"Genista germanica",5347824
"Clematis glauca",3033532
"Quercus glauca",7922540
"Caragana grandiflora",2943257
"Oncosiphon grandiflorus",3118646
"Kniphofia hybrida",5705901
"Verbena hybrida",7916615
"Penstemon hybridus",3733938
"Actinidia kolomikta",7270682
"Syringa komarowii",6433201
"Echeveria pulvinata  var. leucotricha",8107364
"Crataegus macracantha",7666906
"Prunus mandshurica",3023411
"Nekemias megalophylla",7590315
"Juglans microcarpa",3054372
"Buxus microphylla",2984672
"Physocarpus monogynus",2988349
"Lupinus multiflorus",2964241
"Abies numidica",2685546
"Begonia obliqua",7595650
"Physocarpus intermedius",2988352
"Amorpha paniculata",5357374
"Berberis wilsoniae  var. parvifolia",3981814
"Begonia pendula",7488761
"Parrotia persica",5553951
"Puschkinia peshmenii",2773626
"Acer pictum",7262911
"Betula platyphylla  subsp. mandshurica",5331916
"Crataegus polyacantha",9220780
"Juniperus polycarpos  var. seravschanica",2684626
"Juniperus pseudosabina",2684809
"Forestiera pubescens  var. parvifolia",3172385
"Spiraea x pyramidata",3026523
"Syringa reticulata  subsp. pekinensis",5415038
"Physocarpus ribesifolius",2988383
"Tripleurospermum rosellum",3104235
"Penstemon rupicola",3171547
"Quercus serrata",8105190
"Clematis serratifolia",7277777
"Prunus sibirica",9513587
"Malus sieversii",3001244
"Picea smithiana",5284834
"Fraxinus sogdiana",3684116
"Buddleja stenostachya",4055478
"Paeonia suffruticosa",7155259
"Acer tataricum  subsp. semenovii",3189843
"Chamaecyparis thyoides",8067624
"Sorbus tianschanica",3012338
"Syringa tomentella  subsp. sweginzowii",7326036
"Sorbus turkestanica",10809500
"Fraxinus velutina",3172325
"Syringa villosa  subsp. wolfii",5415037
"Clematis virginiana",3033541
"Pyrus austriaca",9251540
"Crocus heuffelianus",8844020
"Petrosedum orientale",4201862
"Pyrus nivalis",5362560
"Euphorbia taurinensis",3065585
"Seseli campestre",3631965
"Chaenorhinum litorale",7466493
"Acer monspessulanum",7262958
"Iberis pinnata",5377286
"Klasea quinquefolia",3091275
"Silene flavescens",7812211
"Cephalaria radiata",4104035
"Vaccinium angustifolium",2882868
"Laserpitium archangelica",9568743
"Erysimum aureum",3048661
"Cardamine glanduligera",3045875
"Plantago subulata",8067043
"Cryptocoryne wendtii",11362328
"Heliotropium angiospermum",2925809
"Helia angustifolia",3843981
"Silene antirrhina  var. divaricata",5384747
"Blitum nuttallianum",5568899
"Cordyline sellowiana",2766268
"Dalechampia sylvestris",3055699
"Dichrocephala integrifolia  subsp. integrifolia",3115588
"Acmella grandiflora  var. brachyglossa",5386759
"Rhododendron macgregoriae",4170968
"Commelina paleata",2764092
"Salvia plebeia",3891879
"Anisomeles salviifolia",7306742
"Apowollastonia spilanthoides",9265410
"Acrostichum aureum",2651706
"Smilax guianensis",5295495
"Clerodendrum infortunatum",3892486
"Commelina paludosa",2764435
"Hoya verticillata  var. verticillata",7311750
"Fritillaria biflora",5300550
"Hedypnois cretica",5394841
"Tamarix smyrnensis",3613027
"Elymus stebbinsii",5290308
"Passiflora alata",2874181
"Kohautia caespitosa",2910098
"Callicarpa candicans",2984359
"Lepechinia chamaedryoides",11099633
"Vernonia colorata",5396914
"Begonia cucullata  var. spatulata",2874717
"Heterotis decumbens",8957520
"Fuchsia exoniensis",6028939
"Fraxinus floribunda",7326078
"Dysolobium grande",2963397
"Phaulopsis imbricata",7263941
"Callicarpa macrophylla",5609508
"Najas madagascariensis",5329430
"Rhynchosia malacophylla",5350866
"Dracaena zebra",10682017
"Bridelia micrantha",3076142
"Polysphaeria multiflora",2901915
"Cocculus orbiculatus",3033943
"Heptapleurum ellipticum  var. ellipticum",3038037
"Sparrmannia ricinocarpa",8322871
"Peperomia rotundifolia",7304921
"Pluchea rufescens",3132670
"Cranocarpus martii",2977344
"Hibiscus sidiformis",3933466
"Calophyllum soulattri",8029877
"Lagenaria sphaerica",3623251
"Fimbristylis squarrosa  var. esquarrosa",2708469
"Rumex steudelii",7291884
"Cordia taguahyensis",7784866
"Indigofera tenuipes",2971872
"Tadehagi alatum",3969346
"Pavonia urens",5617982
"Polygala virgata var. decora",4049271
"Sannantha virgata",3176076
"Eriocapitella vitifolia",3925297
"Anoda acerifolia",3152498
"Selenicereus monacanthus",9953409
"Juglans neotropica",3054364
"Gouania polygama",5372439
"Salvia sagittata",3888514
"Pseudelephantopus spiralis",3092015
"Malvastrum tomentosum",7279233
"Plectranthus unguentarius",11010474
"Rubus adenotrichus",2991605
"Capsicum baccatum var. pendulum",2932938
"Xylosma flexuosa",2874119
"Abutilon geminiflorum",7923488
"Adenostemma platyphyllum",3094628
"Acmella sodiroi",5386748
"Cestrum auriculatum",3797504
"Zornia curvata",5355350
"Setaria macrostachya",5289674
"Cenchrus occidentalis",6068795
"Cenchrus pilosus",5671613
"Cuphea racemosa",7286020
"Hyptis sidifolia",7460060
"Leucaena trichodes",2970408
"Citharexylum gentryi",4085818
"Rubus megalococcus",2992022
"Dioclea reflexa",10734345
"Mucuna rostrata",2951411
"Heliotropium rufipilum",7294858
"Rumex bucephalophorus  subsp. canariensis",2888993
"Romulea columnae",2743594
"Campanula erinus",5409852
"Centaurium erythraea  subsp. grandiflorum",11980679
"Agrimonia eupatoria  subsp. grandis",3001956
"Ocotea foetens",4175655
"Aeonium glutinosum",4198148
"Ligustrum henryi",3683253
"Bromus hordeaceus  subsp. divaricatus",2703777
"Persea indica",4181596
"Andryala integrifolia",9566243
"Weigela japonica",3856322
"Taraxacum latisectum",5394308
"Urtica membranacea",5671095
"Lotus parviflorus",5356892
"Hypericum perfoliatum",7678225
"Conyza rouyana",5692029
"Ridolfia segetum",11921804
"Trifolium squarrosum",5359109
"Calendula suffruticosa",5391476
"Epilobium tetragonum  subsp. lamyi",3664802
"Galactites tomentosa",3137579
"Tolpis umbellata",3097185
"Clinopodium vulgare  subsp. arundanum",2926945
"Origanum vulgare  subsp. virens",2926612
"Rumex abortivus",4035186
"Myrica serrata",11613358
"Clethra arborea",7866157
"Smilax aspera",5295044
"Carex bohemica",2728048
"Pityrogramma ebenea",2651796
"Onychium japonicum",5566649
"Mentha x kuemmerlei",3899511
"Taraxacum maderense",5697328
"Spartina maritima",9396295
"Urtica morifolia",5669658
"Fumaria muralis  subsp. boraei",7315286
"Ballota nigra  subsp. ruderalis",2926894
"Rumex ogulinensis",4037773
"Carex pairae",9831606
"Taraxacum perssonii",5696404
"Argyranthemum pinnatifidum",8303003
"Rumex schultzei",10202784
"Myosotis secunda",7294809
"Myosotis stolonifera",7526347
"Juncus striatus",2701879
"Bergbambos tessellata",9265392
"Lobelia urens",5408353
"Aetheorhiza bulbosa  subsp. bulbosa",3143051
"Aquilegia dichroa",3033191
"Halleria lucida",5560356
"Narcissus papyraceus  subsp. panizzianus",2858739
"Curio repens",3149628
"Orobanche sanguinea",7686533
"Verbascum thapsus  subsp. crassifolium",3171949
"Blechnum parrisiae",5665919
"Begonia herbacea",7303229
"Frankenia laevis",7273498
"Curio talinoides  var. aizoides",6064795
"Sisymbrella aspera",3047402
"Carex debilis",10545371
"Hypericum gymnanthum",3189475
"Heimia apetala",7367409
"Galium saxatile  var. vivianum",2914547
"Rubus vitifolius",2989110
"Pelargonium roseum",7906295
"Ullucus tuberosus",3083518
"Penstemon hidalgensis",3734050
"Cordia rusbyi",7649215
"Oenothera sandiana",3665614
"Calamagrostis viridiflavescens",11014693
"Entelea arborescens",4261683
"Achimenes pedunculata",5589489
"Pelargonium ribifolium",7856910
"Lycium nodosum",7300162
"Manicaria saccifera",2735044
"Corchorus siliquosus",3152091
"Canna tuerckheimii",5303285
"Pectis elongata",5405440
"Chloris submutica",5289608
"Morus celtidifolia",5570117
"Bambusa gibba",4143280
"Gigantochloa verticillata",2703311
"Passiflora kermesina",8160077
"Centrolobium paraense",2945579
"Arachis repens",5353781
"Dracaena americana",12171326
"Araucaria angustifolia",2684940
"Pittosporum cornifolium",4162059
"Saxifraga exarata  subsp. moschata",7339580
"Crataegus gracilior",3013401
"Aiphanes horrida",2738639
"Hordeum muticum",4115329
"Tropaeolum peregrinum",7274324
"Trifolium pallidum",5359491
"Rhynchosia minima  var. nuda",5350585
"Triumfetta rotundifolia",4261392
"Lepidaploa arborescens",3124662
"Gymnopogon aristiglumis",5679933
"Leptolobium dasycarpum",5358422
"Prunus debilis",3022573
"Zea diploperennis",5290048
"Pilea foliosa",5670044
"Panicum ghiesbreghtii",2705115
"Mora gonggrijpii",5355417
"Pleroma heteromallum",5601449
"Jupunba trapezifolia  var. micradenia",2977861
"Galactia longiflora",2984000
"Mimosa debilis  var. angusta",2969392
"Ocimum ovatum",3896673
"Digitaria parviflora",5675396
"Bauhinia picta",2953481
"Parkinsonia praecox",8619679
"Mallotus rhamnifolius",5378690
"Cupressus sargentii",2684096
"Machaerium seemannii",5355162
"Teucrium vesicarium",7307960
"Pabstiella yauaperyensis",2832146
"Macropsychanthus aureus",11377867
"Calathea majestica",8299888
"Selenicereus megalanthus",3942259
"Dioclea sericea",5359628
"Bomarea acutifolia",11298101
"Piper acutifolium",8142068
"Sparrmannia africana",7694678
"Echeveria agavoides",7333993
"Pachyrhizus ahipa",2974665
"Lampranthus amoenus",3706302
"Veronica x andersonii",3734429
"Elymus angulatus",5673461
"Eucalyptus archeri",3177021
"Prunus arnoldiana",3021040
"Pinus ayacahuite",7671673
"Pyrus boissieriana",5362770
"Hymenopus caudatus",9988535
"Penstemon centranthifolius",3171478
"Luma chequen",5420322
"Geum chiloense",5369739
"Iochroma cyaneum",3802360
"Rosa cymosa",8354705
"Delosperma echinatum",3707303
"Pelargonium grandiflorum",3827422
"Penstemon hartwegii",3171401
"Hesperocyparis benthamii",2684046
"Fuchsia lycioides",6028843
"Veronica macrocarpa",3729499
"Pinus montezumae",5285261
"Cardionema multicaule",7741639
"Lupinus mutabilis",2964711
"Zygostates nectarifera",7602859
"Delosperma obtusum",3706809
"Bergenia pacumbis",5567668
"Gonospermum ptarmiciflorum",4218280
"Silene pteroneura",5384747
"Oxalis ptychoclada",7318270
"Hypericum revolutum",7330049
"Smallanthus riparius",3145289
"Hatiora salicornioides",7280906
"Quillaja saponaria",8398536
"Echeveria scheerii",8096139
"Apium sellowianum",5539490
"Juglans soratensis",4205679
"Salvia wagneriana",3883845
"Cosmos diversifolius",3098971
"Jobinia formosa",8275576
"Astragalus micranthus",10755105
"Trischidium alternum",3975624
"Theobroma grandiflorum",3152208
"Lantana achyranthifolia",2925323
"Carpinus caroliniana  subsp. caroliniana",2875842
"Dioscorea glomerulata",2755661
"Carica x pentagona",10961701
"Selaginella brevifolia",3710748
"Indigofera fruticosa",2972246
"Baccharis heterophylla",7418178
"Chenopodium acerifolium",3760669
"Centaurea subjacea",4249671
"Vicia biennis",2974859
"Euphorbia iberica",3065663
"Echium italicum  subsp. biebersteinii",2925889
"Centaurea majorovii",3128006
"Oenothera salicifolia",12283496
"Sambucus sibirica",6369742
"Felicia amelloides",5401228
"Mackaya bella",5574043
"Carex bichenoviana",2723107
"Salvia coerulea",3905638
"Centipeda cunninghamii",5391287
"Philadelphus cymosus",3645178
"Heterocentron elegans",3859326
"Wahlenbergia gracilenta",5413606
"Aeonium barbatum",4198587
"Taxandria juniperina",3185923
"Furcraea longaeva",2769826
"Echeveria multicaulis",4200260
"Carex paniculata",2723371
"Elymus rectisetus",6710792
"Nierembergia minima",3801312
"Aphanopetalum resinosum",3613622
"Myriophyllum simulans",5555409
"Lobelia speciosa",5408828
"Sesleria albicans",4119608
"Isolepis australiensis",2713011
"Sesleria autumnalis",4119703
"Vestia foetida",5581284
"Melica minuta",4119222
"Brachyscome perpusilla",3144627
"Scirpus polystachyus",2720170
"Poa remota",5290146
"Wahlenbergia stricta",5413486
"Parthenium argentatum",3086811
"Ficus johannis  subsp. afghanistanica",7262375
"Genista anglica",5347644
"Muscari aucheri",2772206
"Cerastium brachypetalum  subsp. tenoreanum",3807496
"Cochlearia danica",10254884
"Iris graminea",5298908
"Vicia johannis",2975312
"Alchemilla nitida",3028580
"Lotus herbaceus",7815140
"Lotus dorycnium",5632022
"Carlina acanthifolia",3105419
"Oenothera heiniana",3665611
"Aremonia agrimonoides",2988624
"Astragalus arenarius",5342618
"Jacobaea arenaria",10487667
"Sempervivum globiferum  subsp. arenarium",8091002
"Herniaria incana",3594155
"Sempervivum montanum",2985949
"Atriplex x northusanum",3756906
"Geranium reflexum",2890512
"Vicia villosa  subsp. ambigua",9182154
"Origanum vulgare  subsp. hirtum",2926612
"Pilosella densiflora",3122958
"Valeriana excelsa",7937900
"Hieracium glaucinum  subsp. heteroschistum",9689880
"Carex polyphylla",3583930
"Galium pusillum",2913084
"Vaccinium atlanticum",2882934
"Oenothera editicaulis",3666916
"Rorippa pyrenaica",3053399
"Hydnophytum angustifolium",2895716
"Carex buekii",2722500
"Centaurea nemoralis",3128225
"Amaranthus blitum  var. pseudogracilis",7323250
"Hieracium guthnikianum",3123405
"Eriophyllum lanatum",3130472
"Rosa lucida",8254043
"Lonicera nigra",7768870
"Hieracium racemosum",3135393
"Digitalis ferruginea",5414991
"Thymus praecox  subsp. britannicus",5341449
"Knautia drymeia",7301052
"Aconitum napellus  subsp. lusitanicum",3033665
"Laser trilobum",7509692
"Stachys alpina",7306931
"Oreomecon alpina",2888456
"Hieracium bocconei",4232111
"Hieracium chlorocephalum",8668809
"Asplenium clermontae",10390164
"Salix dunensis",9148812
"Seseli longifolium",6026439
"Seseli elatum  subsp. osseum",3630143
"Prunus x eminens",3021135
"Rosa francofurtana",7693033
"Miscanthus longiberbis",4149689
"Hieracium gombense",3135218
"Hieracium gombense  subsp. weitfeldense",3135218
"Salix helvetica",5582710
"Erica herbacea",7327590
"Schlagintweitia huteri",3115488
"Scilla ingridiae",2767242
"Schlagintweitia intybacea",3115482
"Luzula luzulina",12246430
"Geum montanum",5369806
"Mutellina purpurea",7318319
"Centaurea nigrescens  subsp. transalpina",3128228
"Centaurea nigrescens  subsp. vochinensis",3128461
"Gentiana pannonica",7440277
"Hieracium picroides",3136030
"Gentiana punctata",8008282
"Crocus sativus",2747430
"Centaurea scabiosa  subsp. fritschii",8087525
"Campanula scheuchzeri",5410225
"Spergularia segetalis",3811644
"Cytisophyllum sessilifolium",2940408
"Stipa splendens",10088756
"Carex strigosa",2728572
"Goniolimon tataricum",7298043
"Scilla tmoli",3647528
"Veronica urticifolia",8242995
"Sempervivum arachnoideum",4201709
"Angelica archangelica  subsp. litoralis",5371808
"Viola collina",9992725
"Epilobium denticulatum",3666407
"Amelanchier embergeri",8093727
"Sempervivum funckii",4200522
"Rubus goniophorus",2998559
"Spiraea japonica  f. albiflora",8170635
"Toxicodendron pubescens",3190629
"Hesperis sylvestris",3042328
"Hieracium bauhini",6300805
"Galeopsis pubescens",5341305
"Jacobaea alpina",10646752
"Impatiens edgeworthii",4936345
"Aposeris foetida",3094355
"Doronicum grandiflorum",3142996
"Rhinanthus rumelicus",3741862
"Jacobaea subalpina",5388603
"Hepatica transsilvanica",5616025
"Catoferia spicata",3897272
"Crinum ornatum",2853725
"Fraxinus nigra",7928074
"Helenium aromaticum",5401861
"Justicia aurea",5574579
"Mimosa velloziana",2969958
"Ocimum campechianum",2927098
"Passiflora edulis  f. flavicarpa",2874190
"Sipanea hispida",2901431
"Sophora tetraptera",2959068
"Vicia graminea",2975433
"Vigna peduncularis var. pusilla",7484829
"Dryas octopetala  subsp. alaskensis",4889932
"Dryas punctata subsp. alaskensis",4889932
"Micranthes nelsoniana  subsp. aestivalis",7177586
"Micranthes nelsoniana  var. insularis",7177586
"Salix arctica  subsp. crassijulis",5372665
"Deschampsia patula",4142804
"Cassiope tetragona  subsp. tetragona",5333401
"Empetrum nigrum  subsp. nigrum",8925249
"Empetrum nigrum  subsp. stenopetalum",8925249
"Saxifraga bronchialis f. laxa",3032717
"Saxifraga bronchialis subsp. spinulosa",3032717
"Diapensia obovata",5687574
"Artemisia borealis subsp. richardsoniana",6064327
"Artemisia borealis subsp. borealis",6064327
"Vaccinium vitis-idaea var. minus",2882835
"Vaccinium vitis-idaea subsp. minus",2882835
"Vaccinium minus",4170661
"Oxytropis vassilczenkoi  subsp. vassilczenkoi",5361140
"Micranthes hieraciifolia  subsp. longifolia",5567671
"Anemonastrum crinitum",8870733
"Anemone narcissiflora",3033252
"Vaccinium uliginosum  subsp. microphyllum",8073364
"Vaccinium vulcanorum",8073364
"Vaccinium uliginosum subsp. vulcanorum",8073364
"Vaccinium uliginosum subsp. pedris",8073364
"Vaccinium uliginosum var. vulcanorum",8073364
"Arctagrostis arundinacea",4131479
"Salix reticulata f. typica",5372693
"Poa lanata",2704229
"Taraxacum lateritium",5393899
"Taraxacum officinale subsp. ceratophorum",5393899
"Lagotis minor",5938803
"Isatis glauca",5374227
"Lagotis glauca subsp. stelleri",5938803
"Luzula arcuata  subsp. unalaschkensis",2700785
"Luzula arcuata  subsp. arcuata",2700785
"Antennaria friesiana  subsp. alaskana",5385547
"Antennaria friesiana  subsp. friesiana",5385547
"Carex bigelowii  subsp. lugens",9908441
"Carex ensifolia",2722383
"Salix glauca f. longifolia",5372963
"Salix glauca  var. cordifolia",10227428
"Hedysarum hedysaroides  subsp. arcticum",2960823
"Hedysarum hedysaroides  subsp. hedysaroides",2960823
"Rubus arcticus var. stellatus",2992051
"Anthoxanthum monticola",4133679
"Juncus castaneus  subsp. leucochlamys",2701078
"Juncus castaneus  subsp. triceps",2701078
"Juncus castaneus  subsp. castaneus",2701078
"Astragalus alpinus  subsp. alpinus",5345014
"Stellaria ciliatosepala",5384620
"Stellaria crassipes",5384620
"Therorhodion camtschaticum  var. pumilum",4175003
"Therorhodion camtschaticum",2883089
"Pedicularis oederi  f. rubra",7958539
"Artemisia norvegica var. villosa",6064327
"Thalictrum acaule",3926877
"Eriophorum angustifolium  subsp. angustifolium",2730127
"Eriophorum angustifolium  subsp. komarovii",2730127
"Carex bigelowii  subsp. bigelowii",2722383
"Carex acutata",2729026
"Ranunculus hyperboreus subsp. tricrenatus",3033354
"Ranunculus tricrenatus",7663610
"Salix rotundifolia  var. dodgeana",5372935
"Huperzia petrovii",8190643
"Huperzia selago subsp. selago",8190643
"Lycopodiella appressa",2688350
"Pedicularis refracta",7333108
"Dryas integrifolia var. tenella",5364129
"Dryas integrifolia  subsp. chamissonis",7771379
"Arnica griscomii  subsp. frigida",5406023
"Pedicularis sudetica",3740516
"Taraxacum sibiricum",5394568
"Saussurea tilesii  var. glabriuscula",5404175
"Carex lachenalii  subsp. lachenalii",2724584
"Salix ovalifolia  var. glacialis",5372826
"Salix stolonifera",5372657
"Salix cyclophylla",5372826
"Carex microchaeta  subsp. nesophila",2729463
"Papaver radicatum subsp. alaskanum",8348125
"Papaver radicatum subsp. dahlianum",8348125
"Arabidopsis lyrata",3052468
"Carex capillaris  subsp. fuscidula",2729936
"Carex capillaris  subsp. capillaris",2729936
"Epilobium hornemannii  subsp. behringianum",3189153
"Mertensia simplicissima",5662120
"Carex myosuroides",2710326
"Kobresia bellardii",2710326
"Viola epipsiloides",5331391
"Pyrola rotundifolia  subsp. rotundifolia",2888269
"Calamagrostis purpurascens  subsp. purpurascens",2704883
"Lycopodium dubium",3992189
"Spinulum annotinum subsp. alpestre",3992189
"Lycopodium pungens",3991350
"Lycopodium subarcticum",3992189
"Epilobium angustifolium var. album",6428353
"Epilobium angustifolium  subsp. circumvagum",6428353
"Lycopodium alpinum",10570218
"Oxytropis middendorffii  subsp. anadyrensis",5361026
"Luzula multiflora  subsp. frigida",2700934
"Luzula multiflora  subsp. sibirica",2700934
"Carex vaginata  var. vaginata",2725816
"Carex vaginata  var. petersii",2725816
"Taraxacum zhukovae",5394318
"Chrysanthemum arcticum  subsp. polare",3095283
"Chrysanthemum arcticum  subsp. arcticum",3095283
"Primula eximia",5414342
"Allium maximowiczii",2856527
"Androsace bungeana",4007648
"Taraxacum macilentum",5394071
"Aster sibiricus f. albinus",5396081
"Aster subintegerrimus",8059039
"Eurybia sibirica  subsp. sibirica",5396081
"Salix hastata f. tenuifoliasericea",NA
"Saussurea angustifolia  var. yukonensis",5404691
"Lupinus nootkatensis  var. nootkatensis",2964525
"Gastrolychnis angustiflora",5384771
"Carex decurtata",2726088
"Rhodiola rosea f. purpurascens",2985688
"Artemisia kruhsiana  subsp. alaskana",3121166
"Cystopteris fragilis  subsp. fragilis",2650818
"Saxifraga cespitosa f. compacta",3032796
