"","scientificName"
"6940","Cassia sieberiana"
"6941","Heliconia latispatha"
"6942","Kibatalia laurifolia"
"6943","Alstonia macrophylla"
"6944","Derris microphylla"
"6945","Brachypterum microphyllum"
"6946","Fleischmannia microstemon"
"6947","Cyperus prolixus"
"6948","Ochroma pyramidale"
"6949","Glinus radiatus"
"6950","Melaleuca glauca"
"6951","Colocasia antiquorum"
"6952","Mascarenhasia arborescens"
"6953","Albizia chinensis"
"6954","Libidibia coriaria"
"6955","Nypa fruticans"
"6956","Oryza glaberrima"
"6957","Artabotrys hainanensis"
"6958","Crepis hypochoeridea"
"6959","Dillenia indica"
"6960","Pleopeltis macrocarpa"
"6961","Piper nigrum"
"6962","Biancaea sappan"
"6963","Cleome spinosa"
"6964","Vigna unguiculata  subsp. stenophylla"
"6965","Drymaria villosa"
"6966","Remusatia vivipara"
"6967","Thymus vulgaris"
"6968","Massularia acuminata"
"6969","Fittonia albivenis"
"6970","Mimosa pigra  var. asperata"
"6971","Tristellateia australasiae"
"6972","Polyscias balfouriana"
"6973","Blumea balsamifera"
"6974","Bambusa bambos"
"6975","Styrax benzoin"
"6976","Lindackeria bukobensis"
"6977","Haematoxylum brasiletto"
"6978","Pogostemon cablin"
"6979","Lysimachia candida"
"6980","Brassica carinata"
"6981","Parmentiera cereifera"
"6982","Terminalia chebula"
"6983","Brownea coccinea"
"6984","Brownea rosa-de-monte"
"6985","Asystasia congensis"
"6986","Vincetoxicum congolanum"
"6987","Dyera costulata"
"6988","Agathis dammara"
"6989","Tabernaemontana divaricata"
"6990","Tabernaemontana donnell-smithii"
"6991","Spondias dulcis"
"6992","Dacryodes edulis"
"6993","Salvia farinacea"
"6994","Axonopus flexuosus"
"6995","Chonemorpha fragrans"
"6996","Myristica fragrans"
"6997","Osmanthus fragrans"
"6998","Psidium friedrichsthalianum"
"6999","Uncaria gambir"
"7000","Themeda gigantea"
"7001","Sonchus macrocarpus"
"7002","Sonchus gigas"
"7003","Clerodendrum glandulosum"
"7004","Syncarpia glomulifera"
"7005","Beaumontia grandiflora"
"7006","Palaquium gutta"
"7007","Napoleonaea heudelotii"
"7008","Scorzonera hispanica"
"7009","Brownea hybrida"
"7010","Napoleonaea imperialis"
"7011","Gerbera jamesonii"
"7012","Gardenia jasminoides"
"7013","Brucea javanica"
"7014","Thysanolaena latifolia"
"7015","Curcuma longa"
"7016","Glinus lotoides  var. virens"
"7017","Tagetes lucida"
"7018","Solanum quitoense"
"7019","Solanum macrocarpon"
"7020","Aframomum melegueta"
"7021","Cuphea micropetala"
"7022","Cuphea llavea"
"7023","Chrysopogon nigritanus"
"7024","Boehmeria nivea"
"7025","Chamaepentas nobilis"
"7026","Salvia occidentalis"
"7027","Brunfelsia pauciflora"
"7028","Telfairia pedata"
"7029","Ciliosemina pedunculata"
"7030","Bellucia pentamera"
"7031","Schizostachyum pergracile"
"7032","Graptophyllum pictum"
"7033","Rondeletia purdiei"
"7034","Pimenta racemosa"
"7035","Episcia reptans"
"7036","Cycas revoluta"
"7037","Feijoa sellowiana"
"7038","Turnera subulata"
"7039","Peperomia tetraphylla"
"7040","Guazuma ulmifolia"
"7041","Piper umbellatum"
"7042","Calea urticifolia"
"7043","Congea velutina"
"7044","Chonemorpha verrucosa"
"7045","Calophyllum inophyllum"
"7046","Passiflora rubra"
"7047","Plectranthus scutellarioides"
"7048","Triumfetta semitriloba"
"7049","Ficus tinctoria"
"7050","Phyllostachys bissetii"
"7051","Araucaria columnaris"
"7052","Acacia crassicarpa"
"7053","Alocasia cucullata"
"7054","Araucaria cunninghamii"
"7055","Ludwigia peploides"
"7056","Acacia aulacocarpa"
"7057","Pleurolobus gangeticus"
"7058","Dovyalis hebecarpa"
"7059","Piper methysticum"
"7060","Cerbera odollam"
"7061","Passiflora ligularis"
"7062","Schizachyrium pseudeulalia"
"7063","Xanthium pungens"
"7064","Ximenia americana"
"7065","Nephrolepis obliterata"
"7066","Pluchea carolinensis"
"7067","Neurolaena lobata"
"7068","Dracaena angolensis"
"7069","Nelumbo nucifera"
"7070","Paesia scaberula"
"7071","Leptospermum scoparium"
"7072","Adiantum trapeziforme"
"7073","Enteropogon unispiceus"
"7074","Coccoloba uvifera"
"7075","Camonea vitifolia"
"7076","Costus woodsonii"
"7077","Oldenlandiopsis callitrichoides"
"7078","Cyathula achyranthoides"
"7079","Solanum albidum"
"7080","Senna alexandrina"
"7081","Senna alexandrina  var. alexandrina"
"7082","Geranium bicknellii"
"7083","Andropogon bicornis"
"7084","Cymbopogon caesius"
"7085","Anthurium bogotense"
"7086","Fuchsia boliviana"
"7087","Fuchsia sanctae-rosae"
"7088","Imperata brasiliensis"
"7089","Brasiliopuntia brasiliensis"
"7090","Orthrosanthus chimboracensis"
"7091","Fraxinus chinensis"
"7092","Lobelia cliffortiana"
"7093","Musa coccinea"
"7094","Euclasta condylotricha"
"7095","Lepidium costaricense"
"7096","Canscora diffusa"
"7097","Chaptalia exscapa"
"7098","Drymaria gracilis"
"7099","Cyperus haspan"
"7100","Salvia hispanica"
"7101","Indigofera subulata  var. scabra"
"7102","Streptosolen jamesonii"
"7103","Cruciata laevipes"
"7104","Tripsacum laxum"
"7105","Euphorbia leucocephala"
"7106","Eragrostis mokensis"
"7107","Sedum moranense"
"7108","Anthurium oxybelium"
"7109","Trichocereus macrogonus  var. pachanoi"
"7110","Rorippa pinnata"
"7111","Oenothera pubescens"
"7112","Abrus pulchellus"
"7113","Abrus melanospermus  subsp. melanospermus"
"7114","Spirodela punctata"
"7115","Gynerium sagittatum"
"7116","Leucaena shannonii"
"7117","Guadua superba"
"7118","Phaulopsis talbotii"
"7119","Torenia thouarsii"
"7120","Sisyrinchium tinctorium"
"7121","Acacia verticillata"
"7122","Acacia ulicifolia"
"7123","Vigna vexillata"
"7124","Guadua weberbaueri"
"7125","Artabotrys hexapetalus"
"7126","Heliotropium arborescens"
"7127","Dracaena draco"
"7128","Pluchea ovalis"
"7129","Fallopia aubertii"
"7130","Agrostis avenacea"
"7131","Banisteriopsis caapi"
"7132","Eragrostis elongata"
"7133","Megaskepasma erythrochlamys"
"7134","Penstemon gentianoides"
"7135","Lippia origanoides"
"7136","Antigonon guatimalense"
"7137","Arthraxon hispidus"
"7138","Zephyranthes lindleyana"
"7139","Alocasia longiloba"
"7140","Lupinus mexiae"
"7141","Axonopus scoparius"
"7142","Ismene narcissiflora"
"7143","Sicana odorifera"
"7144","Alpinia purpurata"
"7145","Oxalis rosea"
"7146","Kaempferia rotunda"
"7147","Chloracantha spinosa"
"7148","Musa textilis"
"7149","Musa velutina"
"7150","Eragrostis viscosa"
"7151","Eragrostis curtipedicellata"
"7152","Crotalaria vitellina"
"7153","Falcaria vulgaris"
"7154","Arracacia xanthorrhiza"
"7155","Cnidoscolus aconitifolius"
"7156","Inga acreana"
"7157","Senna aculeata"
"7158","Reimarochloa acuta"
"7159","Orobanche aegyptiaca"
"7160","Corchorus aestuans"
"7161","Kigelia africana"
"7162","Hyptis alata"
"7163","Brosimum alicastrum"
"7164","Calathea allouia"
"7165","Cymbidium aloifolium"
"7166","Lepidagathis alopecuroides"
"7167","Oncidium baueri"
"7168","Oncidium altissimum"
"7169","Triplaris americana"
"7170","Craniolaria annua"
"7171","Croton argenteus"
"7172","Achyranthes aspera  var. indica"
"7173","Ficus auriculata"
"7174","Piper auritum"
"7175","Pontederia azurea"
"7176","Myroxylon balsamum"
"7177","Erythrina berteroana"
"7178","Trimezia caerulea"
"7179","Xiphidium caeruleum"
"7180","Rauvolfia caffra"
"7181","Desmodium cajanifolium"
"7182","Davallia canariensis"
"7183","Bergia capensis"
"7184","Butia capitata"
"7185","Zingiber capitatum"
"7186","Cyclanthera carthagenensis"
"7187","Dioscorea cavenensis"
"7188","Eriochrysis cayanensis"
"7189","Calamus ciliaris"
"7190","Agdestis clematidea"
"7191","Lonicera confusa"
"7192","Bontia daphnoides"
"7193","Paspalum densum"
"7194","Viguiera dentata"
"7195","Potamogeton diversifolius"
"7196","Potamogeton spirillus"
"7197","Pandanus dubius"
"7198","Garcinia dulcis"
"7199","Chamaedorea elegans"
"7200","Citharexylum ellipticum"
"7201","Angiopteris evecta"
"7202","Phyllostachys flexuosa"
"7203","Lagerstroemia floribunda"
"7204","Entada gigas"
"7205","Canna glauca"
"7206","Pandanus gracilis"
"7207","Alternanthera halimifolia"
"7208","Nephrolepis hirsutula"
"7209","Corchorus hirtus"
"7210","Ardisia humilis"
"7211","Ardisia javanica"
"7212","Kalanchoe integra"
"7213","Terminalia ivorensis"
"7214","Calamus jenkinsianus"
"7215","Bromelia karatas"
"7216","Clerodendrum lindleyi"
"7217","Flemingia lineata"
"7218","Sida linifolia"
"7219","Dypsis lutescens"
"7220","Ptychosperma macarthurii"
"7221","Ruellia macrophylla"
"7222","Calamus manan"
"7223","Vigna marina"
"7224","Crotalaria maypurensis"
"7225","Panicum mertensii"
"7226","Cirsium mexicanum"
"7227","Zingiber montanum"
"7228","Leptochloa mucronata"
"7229","Inga mucuna"
"7230","Terminalia muelleri"
"7231","Calamus inermis"
"7232","Eryngium nasturtiifolium"
"7233","Leptochloa nealleyi"
"7234","Begonia nelumbiifolia"
"7235","Odontonema nitidum"
"7236","Pennisetum orientale"
"7237","Pontederia paniculata"
"7238","Poranopsis paniculata"
"7239","Vitex parviflora"
"7240","Bromelia pinguin"
"7241","Pongamia pinnata"
"7242","Cavanillesia platanifolia"
"7243","Spathoglottis plicata"
"7244","Nicotiana plumbaginifolia"
"7245","Zephyranthes puertoricensis"
"7246","Inga punctata"
"7247","Cissus quadrangularis"
"7248","Helenium quadridentatum"
"7249","Typhonium roxburghii"
"7250","Laelia rubescens"
"7251","Inga ruiziana"
"7252","Russelia sarmentosa"
"7253","Psidium oligospermum"
"7254","Dalea scandens"
"7255","Polypodium scolopendrium"
"7256","Rauvolfia serpentina"
"7257","Aphelandra sinclairiana"
"7258","Urena sinuata"
"7259","Physalis solanaceus"
"7260","Costus spicatus"
"7261","Justicia spicigera"
"7262","Trimezia steyermarkii"
"7263","Opizia stolonifera"
"7264","Polyalthia suberosa"
"7265","Sindora supa"
"7266","Solanum tampicense"
"7267","Phaius tankervilleae"
"7268","Pandanus tectorius"
"7269","Sporobolus tenuissimus"
"7270","Aristida ternipes"
"7271","Calamus tetradactylus"
"7272","Ceratopteris thalictroides"
"7273","Ixora thwaitesii"
"7274","Myrmecophila tibicinis"
"7275","Euphorbia trigona"
"7276","Euphorbia lacei"
"7277","Coulteria cubensis"
"7278","Dombeya wallichii"
"7279","Piper aduncum"
"7280","Tinospora baenzigeri"
"7281","Dicliptera tinctoria"
"7282","Clerodendrum calamitosum"
"7283","Asystasia chelonoides"
"7284","Tinospora crispa"
"7285","Cordia curassavica"
"7286","Cyperus cyperoides"
"7287","Clausena excavata"
"7288","Justicia gendarussa"
"7289","Vallaris glabra"
"7290","Citrus japonica"
"7291","Clausena lansium"
"7292","Citrus maxima"
"7293","Mangifera odorata"
"7294","Mucuna platyphylla"
"7295","Oldenlandia pumila"
"7296","Trema tomentosa"
"7297","Panicum trichoides"
"7298","Porana volubilis"
"7299","Trema micrantha"
"7300","Syzygium aromaticum"
"7301","Pouteria campechiana"
"7302","Strophanthus gratus"
"7303","Musa nana"
"7304","Malvaviscus penduliflorus"
"7305","Epiphyllum phyllanthus"
"7306","Vanilla pompona"
"7307","Plumeria pudica"
"7308","Dichondra repens"
"7309","Ichnanthus tenuis"
"7310","Christia vespertilionis"
"7311","Tetraclinis articulata"
"7312","Bassia indica"
"7313","Albizia julibrissin"
"7314","Cistus ladanifer"
"7315","Acacia ligulata"
"7316","Corylus maxima"
"7317","Lathyrus ochrus"
"7318","Hyacinthus orientalis"
"7319","Centranthus ruber  subsp. sibthorpii"
"7320","Solanum sodomeum"
"7321","Solanum incanum"
"7322","Liquidambar styraciflua"
"7323","Trifolium badium"
"7324","Cardamine chelidonia"
"7325","Cardamine raphanifolia"
"7326","Elaeagnus commutata"
"7327","Psephellus dealbatus"
"7328","Erythronium dens-canis"
"7329","Chamaecytisus purpureus"
"7330","Chamaecytisus triflorus  subsp. triflorus"
"7331","Nepeta x faasenii"
"7332","Orobanche hederae"
"7333","Erechtites hieraciifolia"
"7334","Saxifraga hostii"
"7335","Typha laxmannii"
"7336","Gentiana lutea"
"7337","Gentianella incurva"
"7338","Crambe maritima"
"7339","Hesperis matronalis  subsp. nivea"
"7340","Salix melanopsis"
"7341","Fragaria moschata"
"7342","Petrosedum ochroleucum"
"7343","Rubus odoratus"
"7344","Cymbalaria pallida"
"7345","Sasa palmata"
"7346","Smyrnium perfoliatum"
"7347","Opuntia phaeacantha"
"7348","Brachypodium pinnatum"
"7349","Arabis procurrens"
"7350","Rumex pseudo-alpinus"
"7351","Calystegia pulchra"
"7352","Leonurus quinquelobatus"
"7353","Toxicodendron radicans"
"7354","Genista sagittalis"
"7355","Rhodotypos scandens"
"7356","Viola septemloba"
"7357","Amelanchier sanguinea"
"7358","Amelanchier stolonifera"
"7359","Amelanchier canadensis"
"7360","Amelanchier spicata"
"7361","Sisymbrium strictissimum"
"7362","Pinus strobus"
"7363","Pinus koraiensis"
"7364","Viola suavis"
"7365","Rumex triangulivalvis"
"7366","Symphyotrichum x versicolor"
"7367","Primula vulgaris"
"7368","Rubus xanthocarpus"
"7369","Gustavia augusta"
"7370","Ardisia crispa"
"7371","Manilkara kauki"
"7372","Mimusops elengi"
"7373","Thunbergia erecta"
"7374","Solandra grandiflora"
"7375","Couroupita guianensis"
"7376","Scutellaria havanensis"
"7377","Xanthosoma helleborifolium"
"7378","Scutellaria incarnata"
"7379","Thunbergia laurifolia"
"7380","Achimenes longiflora"
"7381","Phanera vahlii"
"7382","Bauhinia racemosa"
"7383","Rubus rosifolius  f. coronarius"
"7384","Rubus rosifolius var. coronarius"
"7385","Putranjiva roxburghii"
"7386","Pouteria sapota"
"7387","Hydrocotyle sibthorpioides"
"7388","Hydrocotyle moschata"
"7389","Cochlospermum vitifolium"
"7390","Abies alba"
"7391","Galium brevifolium  subsp. brevifolium"
"7392","Galium mollugo  subsp. mollugo"
"7393","Galium album"
"7394","Sorbus aria"
"7395","Melampyrum arvense"
"7396","Meum athamanticum"
"7397","Veronica teucrium"
"7398","Colchicum autumnale"
"7399","Crepis lacera  subsp. lacera"
"7400","Crepis biennis"
"7401","Crepis runcinata  subsp. runcinata"
"7402","Crepis marschallii"
"7403","Scilla bifolia"
"7404","Bunium bulbocastanum"
"7405","Noccaea caerulescens subsp. caerulescens"
"7406","Sedum dasyphyllum"
"7407","Polygonum divaricatum"
"7408","Abies grandis"
"7409","Abies amabilis"
"7410","Trifolium hybridum  subsp. elegans"
"7411","Petasites hybridus"
"7412","Nuphar japonica"
"7413","Aucuba japonica"
"7414","Galeopsis ladanum  subsp. angustifolia"
"7415","Populus laurifolia"
"7416","Bromus lepidus"
"7417","Orobanche rubi"
"7418","Filago lutescens"
"7419","Sedum lydium"
"7420","Arum maculatum"
"7421","Astrantia major"
"7422","Plantago major  subsp. intermedia"
"7423","Fritillaria meleagris"
"7424","Abies nordmanniana"
"7425","Veronica opaca"
"7426","Galega orientalis"
"7427","Campanula patula"
"7428","Doronicum grandiflorum  subsp. grandiflorum"
"7429","Doronicum plantagineum"
"7430","Doronicum oblongifolium"
"7431","Tragopogon pratensis  subsp. minor"
"7432","Bromus ferronii"
"7433","Galium pusillum"
"7434","Galium pumilum"
"7435","Prenanthes purpurea"
"7436","Campanula rapunculus"
"7437","Galeopsis segetum"
"7438","Arabidopsis suecica"
"7439","Populus trichocarpa"
"7440","Pinus uncinata"
"7441","Leucojum vernum"
"7442","Nonea versicolor"
"7443","Galium verum  subsp. wirtgenii"
"7444","Gagea villosa"
"7445","Rosa villosa"
"7446","Rosa x involuta"
"7447","Minuartia viscosa"
"7448","Ophiuros exaltatus"
"7449","Bertholletia excelsa"
"7450","Copaifera officinalis"
"7451","Reutealis trisperma"
"7452","Carpobrotus acinaciformis"
"7453","Isatis aptera"
"7454","Castanospermum australe"
"7455","Erodium battandierianum"
"7456","Astragalus boeticus"
"7457","Solanum bonariense"
"7458","Crepis bursifolia"
"7459","Astragalus caprinus"
"7460","Astragalus dasyanthus"
"7461","Astragalus caprinus  subsp. huetii"
"7462","Commelina chamissonis"
"7463","Roella ciliata"
"7464","Vicia ervilia"
"7465","Salvia fruticosa"
"7466","Solanum glaucophyllum"
"7467","Erucaria hispanica"
"7468","Echium maritimum"
"7469","Orobanche nana"
"7470","Salsola paletzkiana"
"7471","Solanum pyracanthos"
"7472","Hedypnois rhagadioloides  subsp. tubaeformis"
"7473","Sapium sebiferum"
"7474","Myoporum tenuifolium"
"7475","Euphorbia eriophora"
"7476","Populus euphratica"
"7477","Plantago exigua"
"7478","Atriplex holocarpa"
"7479","Euphorbia inaequilatera"
"7480","Saraca indica"
"7481","Atriplex lindleyi  subsp. inflata"
"7482","Euphorbia regis-jubae"
"7483","Euphorbia mauritanica"
"7484","Ipomoea pes-caprae"
"7485","Chloris pycnothrix"
"7486","Acrachne racemosa"
"7487","Phyllanthus reticulatus"
"7488","Rubus sanctus"
"7489","Coronilla securidaca"
"7490","Securigera securidaca"
"7491","Asphodelus tenuifolius"
"7492","Salix tetrasperma"
"7493","Taraxacum turcicum"
"7494","Persicaria amphibia  var. natans"
"7495","Tephrosia purpurea  subsp. apollinea"
"7496","Tephrosia apollinea"
"7497","Tephrosia uniflora  subsp. uniflora"
"7498","Aloe camperi"
"7499","Cyanotis cristata"
"7500","Abelmoschus ficulneus"
"7501","Jasminum grandiflorum  subsp. floribundum"
"7502","Lilium candidum"
"7503","Quercus cerrioides"
"7504","Disphyma crassifolium"
"7505","Canna flaccida"
"7506","Drosanthemum hispidum"
"7507","Limoniastrum monopetalum"
"7508","Phytolacca polyandra"
"7509","Malephora purpureocrocea"
"7510","Freesia refracta"
"7511","Quercus rotundifolia"
"7512","Retama sphaerocarpa"
"7513","Moluccella spinosa"
"7514","Stipa tenacissima"
"7515","Stipa capensis"
"7516","Coronilla valentina  subsp. glauca"
"7517","Pulicaria arabica  subsp. hispanica"
"7518","Orobanche barbata"
"7519","Maireana brevifolia"
"7520","Crassula campestris"
"7521","Rhynchosia caribaea"
"7522","Halophila decipiens"
"7523","Sedum dendroideum"
"7524","Corchorus depressus"
"7525","Ceropegia dichotoma"
"7526","Olea europaea  subsp. cerasiformis"
"7527","Boerhavia helenae"
"7528","Echium hierrense"
"7529","Adiantum hispidulum"
"7530","Blackstonia imperfoliata"
"7531","Melilotus infestus"
"7532","Pelargonium inquinans"
"7533","Myoporum laetum"
"7534","Cyperus michelianus  subsp. pygmaeus"
"7535","Orobanche mutelii"
"7536","Salvinia natans"
"7537","Einadia nutans"
"7538","Nicotiana paniculata"
"7539","Ranunculus penicillatus"
"7540","Gnidia polystachya"
"7541","Tragopogon porrifolius  subsp. australis"
"7542","Verbascum pulverulentum"
"7543","Solanum robustum"
"7544","Paspalum saurae"
"7545","Maurandya scandens"
"7546","Scrophularia scorodonia"
"7547","Euphorbia serrata"
"7548","Tara spinosa"
"7549","Austrocylindropuntia exaltata"
"7550","Anchusa aegyptiaca"
"7551","Anchusa variegata"
"7552","Vitis aestivalis"
"7553","Aster indamellus"
"7554","Aster amellus"
"7555","Opuntia austrina"
"7556","Gossypium arboreum"
"7557","Cedrus atlantica"
"7558","Lilaeopsis attenuata"
"7559","Crepis bellidifolia"
"7560","Crepis neglecta  subsp. cretica"
"7561","Cyperus bellus"
"7562","Opuntia"
"7563","Erigeron blakei"
"7564","Medicago blancheana"
"7565","Eleocharis bonariensis"
"7566","Glandularia canadensis"
"7567","Verbena canadensis"
"7568","Aizoon canariense"
"7569","Euphorbia candelabrum"
"7570","Euphorbia conspicua"
"7571","Ruschia caroli"
"7572","Lilaeopsis carolinensis"
"7573","Actinidia chinensis"
"7574","Vitis berlandieri"
"7575","Solanum citrullifolium"
"7576","Ammannia octandra"
"7577","Hemarthria compressa"
"7578","Castanea crenata"
"7579","Cuminum cyminum"
"7580","Digitaria debilis"
"7581","Cyperus digitatus  subsp. auricomus"
"7582","Fimbristylis ferruginea"
"7583","Eleocharis flavescens"
"7584","Leptochloa fusca  subsp. fascicularis"
"7585","Allium fuscum"
"7586","Allium carinatum  subsp. pulchellum"
"7587","Sequoiadendron giganteum"
"7588","Najas gracillima"
"7589","Periploca graeca"
"7590","Eucalyptus viminalis  subsp. viminalis"
"7591","Eucalyptus gunnii"
"7592","Elatine hungarica"
"7593","Ipomoea imperati"
"7594","Bowlesia incana"
"7595","Chrysanthemum x morifolium"
"7596","Chrysanthemum indicum"
"7597","Myoporum insulare"
"7598","Styphnolobium japonicum"
"7599","Micromeria juliana"
"7600","Solanum juvenale"
"7601","Vitis labrusca"
"7602","Heteranthera limosa"
"7603","Senecio lineatus"
"7604","Vicia melanops"
"7605","Cutandia memphitica"
"7606","Soliva mexicana"
"7607","Secale montanum"
"7608","Serapias nurrica"
"7609","Cyperus exaltatus"
"7610","Cyperus odoratus"
"7611","Jasminum officinale"
"7612","Picea omorika"
"7613","Senecio parviflorus"
"7614","Echium pininana"
"7615","Sisyrinchium platense"
"7616","Nassella poeppigiana"
"7617","Medicago radiata"
"7618","Pontederia reniformis"
"7619","Ammannia robusta"
"7620","Daphne rodriguezii"
"7621","Bellevalia romana"
"7622","Polygonum romanum  subsp. gallicum"
"7623","Pontederia rotundifolia"
"7624","Heteranthera rotundifolia"
"7625","Bacopa rotundifolia"
"7626","Escallonia rubra"
"7627","Ipomoea sagittata"
"7628","Plecostachys serpyllifolia"
"7629","Athamanta sicula"
"7630","Eucalyptus sideroxylon"
"7631","Argania spinosa"
"7632","Pterocarya stenoptera"
"7633","Artemisia thuscula"
"7634","Paulownia tomentosa"
"7635","Malope trifida"
"7636","Spartina versicolor"
"7637","Hydrocotyle verticillata"
"7638","Allocasuarina verticillata"
"7639","Pelargonium zonale"
"7640","Lonicera alpigena"
"7641","Abies balsamea  var. phanerolepis"
"7642","Abies fraseri"
"7643","Gagea lutea"
"7644","Gagea minima"
"7645","Thuja plicata"
"7646","Lonicera ruprechtiana"
"7647","Abies nephrolepis"
"7648","Acer tataricum"
"7649","Lippia abyssinica"
"7650","Crotalaria agatiflora  subsp. erlangeri"
"7651","Cordia alliodora"
"7652","Agave angustifolia  var. angustifolia"
"7653","Allium ascalonicum"
"7654","Plectranthus barbatus"
"7655","Stellaria brauniana"
"7656","Buddleja cordata"
"7657","Casimiroa edulis"
"7658","Cucurbita ficifolia"
"7659","Acrocarpus fraxinifolius"
"7660","Ipomoea"
"7661","Crambe hispanica  subsp. abyssinica"
"7662","Geropogon hybridus"
"7663","Lactuca indica"
"7664","Citrus medica"
"7665","Eleusine multiflora"
"7666","Plectranthus ornatus"
"7667","Lablab purpureus  subsp. uncinatus"
"7668","Guizotia schimperi"
"7669","Lotus schoelleri"
"7670","Verbena tenera"
"7671","Vigna unguiculata  subsp. letouzeyi"
"7672","Amelanchier alnifolia"
"7673","Amelanchier utahensis"
"7674","Rorippa x armoracioides"
"7675","Poa chaixii"
"7676","Sempervivum globiferum"
"7677","Amelanchier laevis"
"7678","Gratiola neglecta"
"7679","Salix rubens"
"7680","Euonymus sachalinensis"
"7681","Calystegia sepium  subsp. spectabilis"
"7682","Clerodendrum buchananii"
"7683","Fimbristylis quinquangularis"
"7684","Derris montana"
"7685","Cyperus cyperinus"
"7686","Ficus adenosperma"
"7687","Rosa sempervirens"
"7688","Rosa alba"
"7689","Proiphys amboinensis"
"7690","Solenostemon"
"7691","Anthurium andraeanum"
"7692","Elaeocarpus angustifolius"
"7693","Elaeocarpus oblongus"
"7694","Hoya australis"
"7695","Angelonia biflora"
"7696","Rhodopentas bussei"
"7697","Pseuderanthemum carruthersii"
"7698","Begonia coccinea"
"7699","Begonia hirta"
"7700","Begonia luteyorum"
"7701","Hedychium flavescens"
"7702","Rosa glauca"
"7703","Rosa arvensis"
"7704","Rosa caesia  subsp. vosagiaca"
"7705","Urceolina x grandiflora"
"7706","Gladiolus hybridus"
"7707","Heliconia indica"
"7708","Hippeastrum johnsonii"
"7709","Strongylodon lucidus"
"7710","Endospermum macrophyllum"
"7711","Heliconia marginata"
"7712","Chrysanthemum morifolium"
"7713","Gaillardia pulchella  var. drummondii"
"7714","Alocasia sanderiana"
"7715","Hibiscus schizopetalus"
"7716","Canavalia sericea"
"7717","Phoenix sylvestris"
"7718","Papilionanthe teres"
"7719","Vigna unguiculata  subsp. sesquipedalis"
"7720","Ulex minor"
"7721","Lipocarpha micrantha"
"7722","Erodium aethiopicum"
"7723","Ononis alopecuroides  subsp. exalopecuroides"
"7724","Scabiosa ambigua"
"7725","Elymus athericus"
"7726","Silene bellidifolia"
"7727","Trachelium caeruleum"
"7728","Dianthus caryophyllus"
"7729","Anemone coronaria"
"7730","Odontarrhena corsica"
"7731","Odontarrhena robertiana"
"7732","Silene disticha"
"7733","Helleborus foetidus"
"7734","Phlomis fruticosa"
"7735","Scolymus grandiflorus"
"7736","Atriplex halimus"
"7737","Scilla hyacinthoides"
"7738","Kickxia lanigera"
"7739","Cistus laurifolius  subsp. atlanticus"
"7740","Diospyros lotus"
"7741","Diospyros loureiroana"
"7742","Pimpinella lutea"
"7743","Malope malacoides"
"7744","Hylotelephium maximum"
"7745","Sedum multiceps"
"7746","Potentilla neumanniana"
"7747","Jasminum nudiflorum"
"7748","Bupleurum odontites"
"7749","Platanus orientalis"
"7750","Cuscuta palaestina"
"7751","Helichrysum petiolare"
"7752","Abies pinsapo"
"7753","Globularia punctata"
"7754","Carpobrotus quadrifidus"
"7755","Linaria reflexa"
"7756","Rumex rugosus"
"7757","Medicago soleirolii"
"7758","Capparis spinosa"
"7759","Helichrysum stoechas"
"7760","Tilia tomentosa"
"7761","Sorbus torminalis"
"7762","Convolvulus tricolor"
"7763","Thapsia villosa"
"7764","Centaurea haenseleri"
"7765","Centaurea acaulis"
"7766","Centaurea glomerata"
"7767","Onobrychis aequidentata"
"7768","Tulipa agenensis"
"7769","Scutellaria albida"
"7770","Scutellaria alpina"
"7771","Corema album"
"7772","Vulpia alopecuros"
"7773","Ephedra altissima"
"7774","Ephedra aphylla"
"7775","Ephedra fragilis"
"7776","Ephedra alata"
"7777","Arbutus andrachne"
"7778","Echium arenarium"
"7779","Daucus aureus"
"7780","Bothriochloa barbinodis"
"7781","Brassica barrelieri"
"7782","Geranium berteroanum"
"7783","Ulex breoganii"
"7784","Haplophyllum buxbaumii"
"7785","Maihuenia poeppigii"
"7786","Hypericum canadense"
"7787","Quercus canariensis"
"7788","Artemisia capillaris"
"7789","Acer cappadocicum"
"7790","Aesculus carnea"
"7791","Campanula carpatica"
"7792","Bellevalia ciliata"
"7793","Tulipa clusiana"
"7794","Symphytum x uplandicum"
"7795","Symphytum coeruleum"
"7796","Scutellaria columnae"
"7797","Lapsana communis  subsp. intermedia"
"7798","Bergenia crassifolia"
"7799","Lagoecia cuminoides"
"7800","Polygala curtissii"
"7801","Senecio deltoideus"
"7802","Rumex dimidiatus"
"7803","Lotus drepanocarpus"
"7804","Aster dumosus"
"7805","Symphyotrichum dumosum"
"7806","Convolvulus elegantissimus"
"7807","Symphyotrichum ericoides"
"7808","Rosa foetida"
"7809","Helichrysum foetidum"
"7810","Cyrtomium fortunei"
"7811","Hypericum gentianoides"
"7812","Ionopsidium glastifolium"
"7813","Carpobrotus glaucescens"
"7814","Odontites glutinosus"
"7815","Ptilostemon gnaphaloides"
"7816","Cuscuta gronovii"
"7817","Hypericum hircinum  subsp. majus"
"7818","Oenothera humifusa"
"7819","Ruscus hypophyllum"
"7820","Gladiolus imbricatus"
"7821","Oenothera italica"
"7822","Quercus ithaburensis  subsp. macrolepis"
"7823","Buddleja japonica"
"7824","Euonymus japonicus"
