rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Lappula squarrosa,Lappula squarrosa (Retz.) Dumort.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,6,1,wfo-0000361500,urn:lsid:ipni.org:names:117629-1,482429,Lappula squarrosa,species,wfo-4000020593,Dumort.,Boraginaceae,"","",,Lappula,"",squarrosa,"",species,Valid,Fl. Belg. : 40 (1827),Accepted,"",wfo-0000368524,,"Source in seed data: cmp Updated scientificnameAuthorship from (Retz.) Dumort. to Dumort., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2342864 >The Plant List ",http://www.theplantlist.org/tpl1.1/record/kew-2342864,The Boraginaceae TEN,A,kew-2342864,"",FALSE,"","","",""
Lathyrus pratensis L.,Lathyrus pratensis L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,7,1,wfo-0000212701,urn:lsid:ipni.org:names:501954-1,7773,Lathyrus pratensis,species,wfo-4000020725,L.,Fabaceae,Papilionoideae,"",,Lathyrus,"",pratensis,"",species,Valid,Sp. Pl.: 733 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from Sp. Pl. 2: 733. 1753 [1 May 1753]  to Sp. Pl. : 733 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-",https://www.legumedata.org/taxonomy/taxon/351512,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-7773,"",FALSE,"","","",""
Leontodon hispidus L.,Leontodon hispidus L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,8,1,wfo-0000018147,urn:lsid:ipni.org:names:229358-1,GCC-837DDC97-C9ED-495B-84C7-C0EF600A109F,Leontodon hispidus,species,wfo-4000021031,L.,Asteraceae,"","",,Leontodon,"",hispidus,"",species,Valid,Sp. Pl. : 799 (1753),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 2: 799. 1753 [1 May 1753]  to Sp. Pl. : 799 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-11",http://www.theplantlist.org/tpl1.1/record/gcc-117551,The Asteraceaae TEN,A,gcc-117551,"",FALSE,"","","",Not a synonym
Lepidium densiflorum Schrad.,Lepidium densiflorum Schrad.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,8,9,1,wfo-0000358306,urn:lsid:ipni.org:names:286137-1,477467,Lepidium densiflorum,species,wfo-4000021089,Schrad.,Brassicaceae,"","",,Lepidium,"",densiflorum,"",species,Valid,"Index Seminum (GOET, Gottingensis) 1832: 4 (1832)",Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Index Seminum (GOET) 1832: 4 1832  to Index Seminum (GOET, Gottingensis) 1832: 4 (1832), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplant",http://www.theplantlist.org/tpl1.1/record/kew-2337846,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2337846,"",FALSE,"","","",""
Lepidium ramosissimum A. Nelson,Lepidium ramosissimum A. Nelson,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,10,10,1,wfo-0001216389,urn:lsid:ipni.org:names:138132-2,4100210,Lepidium ramosissimum,species,wfo-4000021089,A.Nelson,Brassicaceae,"","",,Lepidium,"",ramosissimum,"",species,Valid,Bull. Torrey Bot. Club 26: 124 (1899),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Bull. Torrey Bot. Club 26(3): 124–125 1899  to Bull. Torrey Bot. Club 26: 124 (1899), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",http://www.theplantlist.org/tpl1.1/record/tro-4100210,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-4100210,"",FALSE,"","","",""
Lepidotheca suaveolens,Lepidotheca suaveolens (Pursh) Nutt.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,11,1,wfo-0000028105,urn:lsid:ipni.org:names:154716-2,GCC-26AD49CA-0CCE-43A2-A11B-D70271C5114C,Matricaria discoidea,species,wfo-4000023328,DC.,Asteraceae,"","",,Matricaria,"",discoidea,"",species,Valid,Prodr. 6: 50 (1838),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Prodr. (DC.) 6: 50 1838  to Prodr. 6: 50 (1838), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-127165 >The P",http://www.theplantlist.org/tpl1.1/record/gcc-127165,The Asteraceaae TEN,A,gcc-127165,"",TRUE,Synonym,wfo-0000108994,Lepidotheca suaveolens,""
Leucanthemum vulgare Lam.,Leucanthemum vulgare Lam.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,1,2,wfo-0000025929,urn:lsid:ipni.org:names:77152147-1,GCC-79FF8032-5088-47B7-AD57-D23026757AD9,Leucanthemum eliasii,species,wfo-4000021491,"(Sennen & Pau) Vogt, Konowalik & Oberpr.",Asteraceae,"","",,Leucanthemum,"",eliasii,"",species,Valid,Molec. Phylogen. Evol. 92: 325 (2015),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Molec. Phylogen. Evol. 92: 325. 2015 [20 Jun 2015] [epublished] to Molec. Phylogen. Evol. 92: 325 (2015), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=ht",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77152147-1,The Asteraceaae TEN,A,gcc-125049,"",TRUE,Synonym,wfo-0001385612,Leucanthemum vulgare var. eliasii,smallest ID
Linaria vulgaris Mill.,Linaria vulgaris Mill.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,6,2,1,wfo-0000446438,urn:lsid:ipni.org:names:325777-2,635408,Linaria vulgaris,species,wfo-4000021818,Mill.,Plantaginaceae,"","",,Linaria,"",vulgaris,"",species,Valid,"Gard. Dict., ed. 8. : n.° 1 (1768)",Accepted,"",wfo-0000539345,,"Source in seed data: cmp Update namepublishedIn from Gard. Dict. ed. 8 1 1768  to Gard. Dict. ed. 8 : n.º 1 (1768), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:325777-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2498895,"",FALSE,"","","",Not a synonym
Lolium perenne L.,Lolium perenne L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,3,1,wfo-0000878441,urn:lsid:ipni.org:names:407493-1,422848,Lolium perenne,species,wfo-4000022095,L.,Poaceae,"","",,Lolium,"",perenne,"",species,Valid,Sp. Pl. : 83 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 83 1753  to Sp. Pl. : 83 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-422848 >The Plant Lis",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:407493-1,The Poaceae TEN,A,kew-422848,"",TRUE,Synonym,wfo-0000878457,Lolium perenne var. tenue,smallest ID
Lupinus nootkatensis Donn ex Sims,Lupinus nootkatensis Donn ex Sims,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,13,4,1,wfo-0000213845,urn:lsid:ipni.org:names:145614-2,8906,Lupinus nootkatensis,species,wfo-4000022442,Donn ex Sims,Fabaceae,Papilionoideae,"",,Lupinus,"",nootkatensis,"",species,Valid,Bot. Mag.32: t. 1311 (1810),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Bot. Mag. 32: t. 1311 (1810), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8906 >The Plant List v.1.1",https://www.legumedata.org/taxonomy/taxon/348285,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-8906,"",FALSE,"","","",""
Luzula multiflora subsp. multiflora,Luzula multiflora subsp. multiflora (Ehrh.) Lej.,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,5,1,wfo-0000777958,urn:lsid:ipni.org:names:77170419-1,316512,Luzula multiflora  subsp. multiflora,subspecies,wfo-0000777930,"",Juncaceae,"","",,Luzula,"",multiflora,multiflora,subspecies,Valid,Unknown,Accepted,"","",,"Source in seed data: iopi Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from https://wcvp.science.kew.org/taxon/77170419-1,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More detai",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170419-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-316512,"",FALSE,"","","",""
Melilotus albus Medik.,Melilotus albus Medik.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,7,6,1,wfo-0000212815,urn:lsid:ipni.org:names:156656-2,7888,Melilotus albus,species,wfo-4000023647,Medik.,Fabaceae,Papilionoideae,"",,Melilotus,"",albus,"",species,Valid,Vorles. Churpfälz. Phys.-Ökon. Ges.2: 382 (1787),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Vorles. Churpfälz. Phys.-Ökon. Ges. 2: 382 (1787), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-788",https://www.legumedata.org/taxonomy/taxon/367267,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-7888,"",FALSE,"","","",Not a synonym
Melilotus officinalis,Melilotus officinalis (L.)Pall.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,7,1,wfo-0000213864,"",8929,Melilotus officinalis,species,wfo-4000023647,(L.) Pall.,Fabaceae,Papilionoideae,"",,Melilotus,"",officinalis,"",species,Valid,Reise Russ. Reich. 3: 537. 1776,Accepted,"","",,"Source in seed data: ildis Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from http://www.theplantlist.org/tpl1.1/record/ild-8929,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30429323-2,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-8929,"",FALSE,"","","",smallest ID
Myosotis arvensis,Myosotis arvensis (L.) Hill,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,8,1,wfo-0000367842,urn:lsid:ipni.org:names:118914-1,496451,Myosotis arvensis,species,wfo-4000025092,Hill,Boraginaceae,"","",,Myosotis,"",arvensis,"",species,Valid,Veg. Syst. 7: 55 (1764),Accepted,"",wfo-0000509822,,"Source in seed data: cmp Updated scientificnameAuthorship from (L.) Hill to Hill, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2357149 >The Plant List v.1.1.</a",http://www.theplantlist.org/tpl1.1/record/kew-2357149,The Boraginaceae TEN,A,kew-2357149,"",FALSE,"","","",Accepted
Myosotis laxa subsp. caespitosa,Myosotis laxa subsp. caespitosa (C.F.Schultz) Nordh.,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,9,1,wfo-0000737436,"",998588,Myosotis laxa  subsp. caespitosa,subspecies,wfo-0000368476,(Schultz) Hyl. ex Nordh.,Boraginaceae,"","",,Myosotis,"",laxa,caespitosa,subspecies,Valid,Norsk Fl. 529 1940,Accepted,"",wfo-0000367854,,Source in seed data: cmp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2873257 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/kew-2873257 >The Plant List v.1.0</a>,http://www.theplantlist.org/tpl1.1/record/kew-2873257,The Boraginaceae TEN,A,kew-2873257,"",FALSE,"","","",""
Myosotis scorpioides L.,Myosotis scorpioides L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,10,1,wfo-0000368596,urn:lsid:ipni.org:names:119235-1,497627,Myosotis scorpioides,species,wfo-4000025092,L.,Boraginaceae,"","",,Myosotis,"",scorpioides,"",species,Valid,Sp. Pl. : 131 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 131. 1753 [1 May 1753]  to Sp. Pl. : 131 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-23",http://www.theplantlist.org/tpl1.1/record/kew-2358330,The Boraginaceae TEN,A,kew-2358330,"",FALSE,"","","",Accepted
Myrrhis odorata,Myrrhis odorata (L.) Scop.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,11,1,wfo-0000371898,urn:lsid:ipni.org:names:845120-1,503006,Myrrhis odorata,species,wfo-4000025192,(L.) Scop.,Apiaceae,"","",,Myrrhis,"",odorata,"",species,Valid,"Fl. Carniol. , ed. 2, 1: 207 (1771)",Accepted,"",wfo-0000434318,,"Source in seed data: cmp Update namepublishedIn from Fl. Carniol., ed. 2. 1: 207. 1771  to Fl. Carniol. , ed. 2, 1: 207 (1771), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.",http://www.theplantlist.org/tpl1.1/record/kew-2363724,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2363724,"",FALSE,"","","",""
Papaver croceum Ledeb.,Papaver croceum Ledeb.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,1,1,wfo-1000000017,urn:lsid:ipni.org:names:77307942-1,"",Oreomecon crocea,species,wfo-4100000014,"(Ledeb.) Banfi, Bartolucci, J.-M.Tison & Galasso",Papaveraceae,Papaveroideae,Papavereae,,Oreomecon,"",crocea,"",species,Valid,Nat. Hist. Sci. 9(1): 71. 2021 [23 Feb 2022] [epublished],Accepted,"",wfo-0001090433,,"","",The Papaveraceae TEN,A,"","",TRUE,Synonym,wfo-0001090433,Papaver croceum,""
Persicaria lapathifolia,Persicaria lapathifolia (L.) S.F.Gray,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,2,1,wfo-0000488400,urn:lsid:ipni.org:names:77069480-1,706493,Persicaria lapathifolia,species,wfo-4000028848,(L.) Delarbre,Polygonaceae,"","",,Persicaria,"",lapathifolia,"",species,Valid,"Fl. Auvergne , ed. 2: 519 (1800)",Accepted,"",wfo-0000490033,,"Source in seed data: cmp Update namepublishedIn from Fl. Auvergne ed. 2: 519 1800  to Fl. Auvergne , ed. 2: 519 (1800), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record",http://www.theplantlist.org/tpl1.1/record/kew-2572508,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2572508,"",FALSE,"","","",Not a synonym
Phleum pratense subsp. pratense L.,Phleum pratense subsp. pratense L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,3,1,wfo-0000890092,urn:lsid:ipni.org:names:415868-1,433846,Phleum pratense,species,wfo-4000029274,L.,Poaceae,"","",,Phleum,"",pratense,"",species,Valid,Sp. Pl. : 59 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 59 1753  to Sp. Pl. : 59 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-433846 >The Plant Lis",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415868-1,The Poaceae TEN,A,kew-433846,"",TRUE,Synonym,wfo-0001096014,Phleum pratense subsp. pratense,""
Pilosella aurantiaca F. Schultz & Sch. Bip.,Pilosella aurantiaca F. Schultz & Sch. Bip.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,23,4,1,wfo-0000030068,urn:lsid:ipni.org:names:238000-1,GCC-48BDBDEC-09C0-41FB-9C3B-DB6DCAC1FE90,Pilosella aurantiaca,species,wfo-4000029703,(L.) F.W.Schultz & Sch.Bip.,Asteraceae,"","",,Pilosella,"",aurantiaca,"",species,Valid,Flora 45(27): 426 (1862),Accepted,"",wfo-0000059787,,"Source in seed data: gcc Update namepublishedIn from Flora 45(27): 426. 1862 [5 Sep 1862]  to Flora 45(27): 426 (1862), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record",http://www.theplantlist.org/tpl1.1/record/gcc-129064,The Asteraceaae TEN,A,gcc-129064,"",FALSE,"","","",""
Plantago canescens subsp. canescens Adams,Plantago canescens subsp. canescens Adams,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,23,5,1,wfo-0000487781,urn:lsid:ipni.org:names:684983-1,705501,Plantago canescens,species,wfo-4000030044,Adams,Plantaginaceae,"","",,Plantago,"",canescens,"",species,Valid,Nouv. Mém. Soc. Imp. Naturalistes Moscou  9: 233 (1834),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Nouv. Mém. Soc. Imp. Naturalistes Moscou 9: 233 1834  to Nouv. Mém. Soc. Imp. Naturalistes Moscou 9: 233 (1834), information provided by Alan E. on email Jun. 07 2021 More details could be found in <",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:684983-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2571514,"",FALSE,"","","",Not a synonym
Plantago depressa Willd.,Plantago depressa Willd.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,6,1,wfo-0000486802,urn:lsid:ipni.org:names:685094-1,704098,Plantago depressa,species,wfo-4000030044,Willd.,Plantaginaceae,"","",,Plantago,"",depressa,"",species,Valid,"Enum. Pl. Hort. Berol. , Suppl.: 8 (1814)",Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Enum. Pl. Suppl. [Willdenow] 8. 1814 [Jul-Dec 1814]  to Enum. Pl. Hort. Berol. , Suppl.: 8 (1814), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://ww",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:685094-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2570075,"",FALSE,"","","",""
Plantago lanceolata L.,Plantago lanceolata L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,7,1,wfo-0000486603,urn:lsid:ipni.org:names:321285-2,703857,Plantago lanceolata,species,wfo-4000030044,L.,Plantaginaceae,"","",,Plantago,"",lanceolata,"",species,Valid,Sp. Pl. : 113 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 113 1753  to Sp. Pl. : 113 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2569834 >The Plant ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:321285-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2569834,"",FALSE,"","","",""
Plantago major L.,Plantago major L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,6,8,1,wfo-0001316375,urn:lsid:ipni.org:names:77227281-1,11902,Plantago major  subsp. major,subspecies,wfo-0000486544,"",Plantaginaceae,"","",,Plantago,"",major,major,subspecies,Valid,Unknown,Accepted,"","",,"Source in seed data: Flora Helvetica Updated references from Null to https://www.infoflora.ch/de/flora/plantago-major-subsp-major.html, information provided by Alan E. on email Mar. o3 2021",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227281-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",TRUE,Synonym,wfo-0001325494,Plantago major f. dura,""
Plantago media L.,Plantago media L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,7,9,1,wfo-1200036660,urn:lsid:ipni.org:names:77227750-1,"",Plantago media  subsp. media,subspecies,wfo-0000486573,"",Plantaginaceae,"","",,Plantago,"",media,media,subspecies,Valid,Unknown,Accepted,"","",,"",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227750-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",TRUE,Synonym,wfo-0001326174,Plantago media f. ovata,smallest ID
Poa annua L.,Poa annua L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,7,10,1,wfo-0000891536,urn:lsid:ipni.org:names:320035-2,435194,Poa annua,species,wfo-4000030438,L.,Poaceae,"","",,Poa,"",annua,"",species,Valid,Sp. Pl. : 68 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 68 1753  to Sp. Pl. : 68 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-435194 >The Plant Lis",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:320035-2,The Poaceae TEN,A,kew-435194,"",TRUE,Synonym,wfo-0001097738,Poa annua f. annua,""
Poa compressa L.,Poa compressa L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,11,1,wfo-0001396015,urn:lsid:ipni.org:names:204175-2,204175-2,Poa compressa var. laxa,variety,"",Scribn.,Poaceae,"","",,Poa,"",compressa,laxa,variety,"","Grasses Tennessee pt. 2, 106. 1904",Unchecked,"","",,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","",The Poaceae TEN,A,"","",FALSE,"","","",""
Poa pratensis subsp. angustifolia,Poa pratensis subsp. angustifolia (L.) Gaudin,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,1,1,wfo-0000891510,urn:lsid:ipni.org:names:320037-2,435167,Poa angustifolia,species,wfo-4000030438,L.,Poaceae,"","",,Poa,"",angustifolia,"",species,Valid,Sp. Pl. : 67 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 67 1753  to Sp. Pl. : 67 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-435167 >The Plant Lis",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:320037-2,The Poaceae TEN,A,kew-435167,"",TRUE,Synonym,wfo-0000893412,Poa pratensis subsp. angustifolia,smallest ID
Poa pratensis subsp. irrigata,Poa pratensis subsp. irrigata (Lindm.) H. Lindb.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,2,1,wfo-0000892571,urn:lsid:ipni.org:names:417221-1,436146,Poa humilis,species,wfo-4000030438,Ehrh. ex Hoffm.,Poaceae,"","",,Poa,"",humilis,"",species,Valid,Deutschl. Fl. Bot. Taschenb.  1: 45 (1791),Accepted,"","",,"Source in seed data: wcs Updated scientificnameAuthorship from Ehrh. ex Hoffm. to Ehrh., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-436146 >The Plant List v.1",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:417221-1,The Poaceae TEN,A,kew-436146,"",TRUE,Synonym,wfo-0000893416,Poa pratensis subsp. irrigata,""
Poa pratensis subsp. pratensis L.,Poa pratensis subsp. pratensis L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,4,3,1,wfo-0001096118,"",25511422,Poa pratensis  subsp. pratensis,subspecies,wfo-0000893396,"",Poaceae,"","",,Poa,"",pratensis,pratensis,subspecies,Valid,Unknown,Accepted,"","",,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-25511422 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-25511422 >The Plant List v.1.0</a>,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:204427-2,The Poaceae TEN,A,tro-25511422,"",FALSE,"","","",""
Poa supina Schrad.,Poa supina Schrad.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,8,4,1,wfo-0000894002,urn:lsid:ipni.org:names:418156-1,437424,Poa supina,species,wfo-4000030438,Schrad.,Poaceae,"","",,Poa,"",supina,"",species,Valid,Fl. Germ. : 289 (1806),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Fl. Germ. (Schrader) 1: 289. 1806  to Fl. Germ. : 289 (1806), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:418156-1,The Poaceae TEN,A,kew-437424,"",FALSE,"","","",""
Poa trivialis subsp. trivialis L.,Poa trivialis subsp. trivialis L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,5,1,wfo-0000894135,urn:lsid:ipni.org:names:320346-2,437547,Poa trivialis,species,wfo-4000030438,L.,Poaceae,"","",,Poa,"",trivialis,"",species,Valid,Sp. Pl. : 67 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 67 1753  to Sp. Pl. : 67 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-437547 >The Plant Lis",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:320346-2,The Poaceae TEN,A,kew-437547,"",TRUE,Synonym,wfo-0001096889,Poa trivialis subsp. trivialis,""
Polygonum aviculare L.,Polygonum aviculare L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,6,1,wfo-0000489656,urn:lsid:ipni.org:names:695422-1,708641,Polygonum aviculare,species,wfo-4000030745,L.,Polygonaceae,"","",,Polygonum,"",aviculare,"",species,Valid,Sp. Pl. : 362 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 362 1753  to Sp. Pl. : 362 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2574669 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2574669,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2574669,"",FALSE,"","","",""
