rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Rumex krausei,Rumex krausei,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,10,1,wfo-0001101703,urn:lsid:ipni.org:names:224448-2,26002535,Rumex krausei,species,wfo-4000033616,Jurtzev & V.V.Petrovsky,Polygonaceae,"","",,Rumex,"",krausei,"",species,Valid,Bot. Zhurn. (Moscow & Leningrad) 58: 1745 (1973),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Bot. Žurn. (Moscow & Leningrad) 58(12): 1745–1746 1973  to Bot. Zhurn. (Moscow & Leningrad) 58: 1745 (1973), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a h",http://www.theplantlist.org/tpl1.1/record/tro-26002535,The Caryophyllales TEN -The Caryophyllales Network,A,tro-26002535,"",FALSE,"","","",""
Rumex beringensis,Rumex beringensis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,11,1,wfo-0000403692,urn:lsid:ipni.org:names:696929-1,562413,Rumex beringensis,species,wfo-4000033616,Jurtzev & V.V.Petrovsky,Polygonaceae,"","",,Rumex,"",beringensis,"",species,Valid,Bot. Zhurn. (Moscow & Leningrad) 58: 1745 (1973),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Bot. Zhurn. (Moscow & Leningrad) 58: 1745 1973  to Bot. Zhurn. (Moscow & Leningrad) 58: 1745 (1973), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://",http://www.theplantlist.org/tpl1.1/record/kew-2424319,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2424319,"",FALSE,"","","",""
Rumex aureostigmaticus,Rumex aureostigmaticus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,12,1,wfo-0000403354,urn:lsid:ipni.org:names:697150-1,561982,Rumex graminifolius,species,wfo-4000033616,Georgi ex Lamb.,Polygonaceae,"","",,Rumex,"",graminifolius,"",species,Valid,Trans. Linn. Soc. London 10: 264 (1811),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Trans. Linn. Soc. London 10: 264 1811  to Trans. Linn. Soc. London 10: 264 (1811), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.o",http://www.theplantlist.org/tpl1.1/record/kew-2423886,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2423886,"",TRUE,Synonym,wfo-0001101685,Rumex aureostigmaticus,""
Rheum compactum,Rheum compactum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,14,1,wfo-0001101241,urn:lsid:ipni.org:names:696719-1,26001336,Rheum compactum,species,wfo-4000032935,L.,Polygonaceae,"","",,Rheum,"",compactum,"",species,Valid,Sp. Pl. ed. 2 : 531 (1762),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Sp. Pl. (ed. 2) 1: 531 1762  to Sp. Pl. ed. 2 : 531 (1762), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-26",http://www.theplantlist.org/tpl1.1/record/tro-26001336,The Caryophyllales TEN -The Caryophyllales Network,A,tro-26001336,"",FALSE,"","","",""
Stellaria media,Stellaria media,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,15,1,wfo-0000436325,urn:lsid:ipni.org:names:30072255-2,618826,Stellaria media,species,wfo-4000036401,(L.) Vill.,Caryophyllaceae,"","",,Stellaria,"",media,"",species,Valid,Hist. Pl. Dauphiné (Villars) 3(2): 615. 1789 [12 Sep-22 Oct 1789],Accepted,"",wfo-0000527832,,"Source in seed data: cmp Updated namepublishedIn from Hist. Pl. Dauphiné 3: 615 1789  to Hist. Pl. Dauphiné (Villars) 3(2): 615. 1789 [12 Sep-22 Oct 1789] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=ht",http://www.theplantlist.org/tpl1.1/record/kew-2481938,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481938,"",FALSE,"","","",""
Stellaria bungeana,Stellaria bungeana,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,16,1,wfo-0000436270,urn:lsid:ipni.org:names:159096-1,618732,Stellaria bungeana,species,wfo-4000036401,Fenzl,Caryophyllaceae,"","",,Stellaria,"",bungeana,"",species,Valid,Fl. Ross. 1: 376 (1842),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Fl. Ross. 1: 376 1842  to Fl. Ross. 1: 376 (1842), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2481844 >Th",http://www.theplantlist.org/tpl1.1/record/kew-2481844,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481844,"",FALSE,"","","",""
Stellaria nemorum subsp. nemorum,Stellaria nemorum subsp. nemorum,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,15,17,1,wfo-0000436803,urn:lsid:ipni.org:names:309327-2,619511,Stellaria nemorum,species,wfo-4000036401,L.,Caryophyllaceae,"","",,Stellaria,"",nemorum,"",species,Valid,Sp. Pl. : 421 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 421 1753  to Sp. Pl. : 421 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2482625 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2482625,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2482625,"",FALSE,"","","",""
Stellaria crassifolia,Stellaria crassifolia,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,18,1,wfo-0000436296,urn:lsid:ipni.org:names:159126-1,618776,Stellaria crassifolia,species,wfo-4000036401,Ehrh.,Caryophyllaceae,"","",,Stellaria,"",crassifolia,"",species,Valid,Hannover. Mag. 8: 116 (1784),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Hannover. Mag. 8: 116 1784  to Hannover. Mag. 8: 116 (1784), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2",http://www.theplantlist.org/tpl1.1/record/kew-2481888,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481888,"",FALSE,"","","",""
Stellaria humifusa,Stellaria humifusa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,19,1,wfo-0000436304,urn:lsid:ipni.org:names:159254-1,618797,Stellaria humifusa,species,wfo-4000036401,Rottb.,Caryophyllaceae,"","",,Stellaria,"",humifusa,"",species,Valid,Skr. Kiøbenhavnske Selsk. Laerd. Elsk. 10: 447 (1770),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Skr. Kiøbenhavnske Selsk. Laerd. Elsk. 10: 447 1770  to Skr. Kiøbenhavnske Selsk. Laerd. Elsk. 10: 447 (1770), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a ",http://www.theplantlist.org/tpl1.1/record/kew-2481909,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481909,"",FALSE,"","","",""
Stellaria calycantha,Stellaria calycantha,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,20,1,wfo-0001291314,urn:lsid:ipni.org:names:244166-2,6300272,Stellaria calycantha,species,wfo-4000036401,(Ledeb.) Bong.,Caryophyllaceae,"","",,Stellaria,"",calycantha,"",species,Valid,Veg. Sitcha : 127 (1833),Accepted,"",wfo-0000545627,,"Source in seed data: tro Update namepublishedIn from Mém. Acad. Imp. Sci. St.-Pétersbourg, Sér. 6, Sci. Math. 2(2): 127 1832  to Veg. Sitcha : 127 (1833), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=htt",http://www.theplantlist.org/tpl1.1/record/tro-6300272,The Caryophyllales TEN -The Caryophyllales Network,A,tro-6300272,"",FALSE,"","","",""
Stellaria borealis subsp. borealis,Stellaria borealis subsp. borealis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,21,1,wfo-0001291802,urn:lsid:ipni.org:names:244154-2,6301716,Stellaria borealis,species,wfo-4000036401,Bigelow,Caryophyllaceae,"","",,Stellaria,"",borealis,"",species,Valid,"Fl. Boston. , ed. 2: 182 (1824)",Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Fl. Boston. (ed. 2) 182–183 1824  to Fl. Boston. , ed. 2: 182 (1824), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r",http://www.theplantlist.org/tpl1.1/record/tro-6301716,The Caryophyllales TEN -The Caryophyllales Network,A,tro-6301716,"",TRUE,Synonym,wfo-0001291935,Stellaria borealis subsp. borealis,""
Stellaria graminea,Stellaria graminea,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,22,1,wfo-0000436380,urn:lsid:ipni.org:names:156675-3,618919,Stellaria graminea,species,wfo-4000036401,L.,Caryophyllaceae,"","",,Stellaria,"",graminea,"",species,Valid,Species Plantarum 2  1753,Accepted,"","",,"Source in seed data: cmp Updated namepublishedIn from Sp. Pl. 421 1753  to Species Plantarum 2  1753 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2482031 >The",http://www.theplantlist.org/tpl1.1/record/kew-2482031,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2482031,"",FALSE,"","","",""
Stellaria palustris,Stellaria palustris,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,23,1,wfo-0000436796,urn:lsid:ipni.org:names:329698-2,619503,Stellaria palustris,species,wfo-4000036401,Retz.,Caryophyllaceae,"","",,Stellaria,"",palustris,"",species,Valid,"Fl. Scand. Prodr., ed. 2. 106. 1795",Accepted,"","",,"Source in seed data: cmp Updated scientificnameAuthorship from Ehrh. ex Retz. to Retz., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2482617 >The Plant List v.1",http://www.theplantlist.org/tpl1.1/record/kew-2482617,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2482617,"",FALSE,"","","",Not a synonym
Stellaria fennica,Stellaria fennica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,24,1,wfo-0000436302,urn:lsid:ipni.org:names:77068822-1,618793,Stellaria fennica,species,wfo-4000036401,(Murb.) Perfil.,Caryophyllaceae,"","",,Stellaria,"",fennica,"",species,Valid,Fl. Severn. Kraya 2-3: 77 (1936),Accepted,"",wfo-0000436773,,"Source in seed data: cmp Update namepublishedIn from Fl. Severn. Kraya 2-3: 77 1936  to Fl. Severn. Kraya 2-3: 77 (1936), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/reco",http://www.theplantlist.org/tpl1.1/record/kew-2481905,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481905,"",FALSE,"","","",""
Stellaria hebecalyx,Stellaria hebecalyx,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,25,1,wfo-0000436315,urn:lsid:ipni.org:names:159239-1,618809,Stellaria hebecalyx,species,wfo-4000036401,Fenzl,Caryophyllaceae,"","",,Stellaria,"",hebecalyx,"",species,Valid,Beitr. Pflanzenk. Russ. Reiches 2: 26 (1845),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Beitr. Pflanzenk. Russ. Reiches 2: 26 1845  to Beitr. Pflanzenk. Russ. Reiches 2: 26 (1845), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thep",http://www.theplantlist.org/tpl1.1/record/kew-2481921,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481921,"",FALSE,"","","",""
Stellaria umbellata,Stellaria umbellata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,26,1,wfo-0000436850,urn:lsid:ipni.org:names:159509-1,619601,Stellaria umbellata,species,wfo-4000036401,Turcz.,Caryophyllaceae,"","",,Stellaria,"",umbellata,"",species,Valid,Bull. Soc. Imp. Naturalistes Moscou 11(1): 89. 1838,Accepted,"","",,"Source in seed data: cmp Updated namepublishedIn from Bull. Soc. Imp. Naturalistes Moscou 11: 89 1838  to Bull. Soc. Imp. Naturalistes Moscou 11(1): 89. 1838 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=h",http://www.theplantlist.org/tpl1.1/record/kew-2482715,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2482715,"",FALSE,"","","",""
Stellaria longifolia,Stellaria longifolia,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,27,1,wfo-0000436331,urn:lsid:ipni.org:names:244219-2,618832,Stellaria longifolia,species,wfo-4000036401,Muhl. ex Willd.,Caryophyllaceae,"","",,Stellaria,"",longifolia,"",species,Valid,Enum. Pl. : 479 (1809),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Enum. Pl. 479 1809  to Enum. Pl. : 479 (1809), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2481944 >The Pl",http://www.theplantlist.org/tpl1.1/record/kew-2481944,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481944,"",FALSE,"","","",""
Stellaria longipes .,Stellaria longipes .,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,2,28,1,wfo-0000436338,urn:lsid:ipni.org:names:285533-2,618845,Stellaria longipes,species,wfo-4000036401,Goldie,Caryophyllaceae,"","",,Stellaria,"",longipes,"",species,Valid,Edinburgh Philos. J. 6: 327 (1822),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Edinburgh Philos. J. 6: 327 1822  to Edinburgh Philos. J. 6: 327 (1822), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/",http://www.theplantlist.org/tpl1.1/record/kew-2481957,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481957,"",FALSE,"","","",""
Stellaria alaskana,Stellaria alaskana,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,29,1,wfo-0001291571,urn:lsid:ipni.org:names:244135-2,6301084,Stellaria alaskana,species,wfo-4000036401,Hultén,Caryophyllaceae,"","",,Stellaria,"",alaskana,"",species,Valid,Bot. Not. 1943: 264 (1943),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Bot. Not. 1943(2): 264, f. 5e–f 1943  to Bot. Not. 1943: 264 (1943), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re",http://www.theplantlist.org/tpl1.1/record/tro-6301084,The Caryophyllales TEN -The Caryophyllales Network,A,tro-6301084,"",FALSE,"","","",""
Stellaria eschscholtziana,Stellaria eschscholtziana,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,30,1,wfo-0000436252,urn:lsid:ipni.org:names:159181-1,618708,Stellaria eschscholtziana,species,"",Fenzl,Caryophyllaceae,"","",,Stellaria,"",eschscholtziana,"",species,"",Fl. Ross. 1: 384 (1842),Unchecked,"","",,"Source in seed data: ksu Update namepublishedIn from Fl. Ross. 1: 384 1842  to Fl. Ross. 1: 384 (1842), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2481820 >Th",http://www.theplantlist.org/tpl1.1/record/kew-2481820,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481820,"",FALSE,"","","",""
Stellaria fischeriana,Stellaria fischeriana,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,31,1,wfo-0001291355,urn:lsid:ipni.org:names:159192-1,6300540,Stellaria fischerana,species,wfo-4000036401,Ser.,Caryophyllaceae,"","",,Stellaria,"",fischerana,"",species,Valid,Prodr. 1: 398 (1824),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from  to Prodr. 1: 398 (1824), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-6300540 >The Plant List v.1.1.</a> O",http://www.theplantlist.org/tpl1.1/record/tro-6300540,The Caryophyllales TEN -The Caryophyllales Network,A,tro-6300540,"",FALSE,"","","",""
Stellaria jacutica,Stellaria jacutica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,32,1,wfo-0000436550,urn:lsid:ipni.org:names:159270-1,619164,Stellaria jacutica,species,"",Schischk.,Caryophyllaceae,"","",,Stellaria,"",jacutica,"",species,"",Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 8: 184 (1940),Unchecked,"","",,"Source in seed data: ksu Update namepublishedIn from Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 8: 184 1940  to Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 8: 184 (1940), information provided by Alan E. on email Jun. 07 2021 ",http://www.theplantlist.org/tpl1.1/record/kew-2482278,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2482278,"",FALSE,"","","",""
Cerastium cerastoides,Cerastium cerastoides,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,33,1,wfo-0000595373,urn:lsid:ipni.org:names:152156-1,840750,Cerastium cerastoides,species,wfo-4000007327,(L.) Britton,Caryophyllaceae,"","",,Cerastium,"",cerastoides,"",species,Valid,Mem. Torrey Bot. Club v. (1894) 152.,Accepted,"","",,"Source in seed data: cmp Updated namepublishedIn from Mem. Torrey Bot. Club 5: 152 1894  to Mem. Torrey Bot. Club v. (1894) 152. , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tp",http://www.theplantlist.org/tpl1.1/record/kew-2710156,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2710156,"",FALSE,"","","",""
Cerastium maximum,Cerastium maximum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,34,1,wfo-0000595836,urn:lsid:ipni.org:names:52372-2,841180,Cerastium maximum,species,wfo-4000007327,L.,Caryophyllaceae,"","",,Cerastium,"",maximum,"",species,Valid,Sp. Pl. : 439 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 439 1753  to Sp. Pl. : 439 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2710587 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2710587,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2710587,"",FALSE,"","","",Not a synonym
Cerastium davuricum,Cerastium davuricum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,35,1,wfo-0000595424,urn:lsid:ipni.org:names:152198-1,840795,Cerastium davuricum,species,wfo-4000007327,Fisch. ex Spreng.,Caryophyllaceae,"","",,Cerastium,"",davuricum,"",species,Valid,Pl. Min. Cogn. Pug. 2: 65 (1815),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Pl. Min. Cogn. Pug. 2: 65 1815  to Pl. Min. Cogn. Pug. 2: 65 (1815), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/reco",http://www.theplantlist.org/tpl1.1/record/kew-2710201,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2710201,"",FALSE,"","","",""
Cerastium arvense subsp. strictum,Cerastium arvense subsp. strictum,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,36,1,wfo-0000595198,urn:lsid:ipni.org:names:1145273-2,840586,Cerastium arvense  subsp. strictum,subspecies,wfo-0000595158,Gaudin,Caryophyllaceae,"","",,Cerastium,"",arvense,strictum,subspecies,Valid,Fl. Helv. 3: 245 (1828),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Fl. Helv. 3: 245 1828  to Fl. Helv. 3: 245 (1828), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2709992 >Th",http://www.theplantlist.org/tpl1.1/record/kew-2709992,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2709992,"",FALSE,"","","",""
Cerastium alpinum subsp. alpinum,Cerastium alpinum subsp. alpinum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,37,1,wfo-0000595075,urn:lsid:ipni.org:names:302288-2,840465,Cerastium alpinum,species,wfo-4000007327,L.,Caryophyllaceae,"","",,Cerastium,"",alpinum,"",species,Valid,Sp. Pl. : 438 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 438 1753  to Sp. Pl. : 438 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2709871 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2709871,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2709871,"",TRUE,Synonym,wfo-0001291274,Cerastium alpinum subsp. alpinum,""
Cerastium alpinum subsp. lanatum,Cerastium alpinum subsp. lanatum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,40,1,wfo-0000595091,"",840481,Cerastium alpinum  var. lanatum,variety,wfo-0000595075,(Lam.) Hegetschw.,Caryophyllaceae,"","",,Cerastium,"",alpinum,lanatum,variety,Valid,Reis. Glarus Graubünden 154 1825,Accepted,"",wfo-0000595722,,Source in seed data: cmp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2709887 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/kew-2709887 >The Plant List v.1.0</a>,http://www.theplantlist.org/tpl1.1/record/kew-2709887,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2709887,"",TRUE,Synonym,wfo-0000595092,Cerastium alpinum subsp. lanatum,smallest ID
Cerastium nigrescens var. laxum,Cerastium nigrescens var. laxum,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,41,1,wfo-0000595905,urn:lsid:ipni.org:names:1014232-1,841243,Cerastium nigrescens  var. laxum,variety,wfo-0000595901,(Lindblom) Brysting & Elven,Caryophyllaceae,"","",,Cerastium,"",nigrescens,laxum,variety,Valid,Taxon 49: 212 (2000),Accepted,"",wfo-0000595765,,"Source in seed data: cmp Update namepublishedIn from Taxon 49: 212 2000  to Taxon 49: 212 (2000), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2710650 >The Plan",http://www.theplantlist.org/tpl1.1/record/kew-2710650,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2710650,"",FALSE,"","","",""
Cerastium arcticum,Cerastium arcticum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,42,1,wfo-0000595136,urn:lsid:ipni.org:names:152066-1,840523,Cerastium arcticum,species,wfo-4000007327,Lange,Caryophyllaceae,"","",,Cerastium,"",arcticum,"",species,Valid,Fl. Dan. : t. 2963 (1880),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Fl. Dan. t. 2963 1880  to Fl. Dan. : t. 2963 (1880), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2709929 >",http://www.theplantlist.org/tpl1.1/record/kew-2709929,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2709929,"",FALSE,"","","",""
Cerastium beeringianum,Cerastium beeringianum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,43,1,wfo-0000595266,urn:lsid:ipni.org:names:52311-2,840649,Cerastium beeringianum,species,wfo-4000007327,Cham. & Schltdl.,Caryophyllaceae,"","",,Cerastium,"",beeringianum,"",species,Valid,Linnaea 1: 62 (1826),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Linnaea 1: 62 1826  to Linnaea 1: 62 (1826), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2710055 >The Plan",http://www.theplantlist.org/tpl1.1/record/kew-2710055,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2710055,"",FALSE,"","","",""
Cerastium fischerianum,Cerastium fischerianum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,44,1,wfo-0000595541,urn:lsid:ipni.org:names:52345-2,840903,Cerastium fischerianum,species,wfo-4000007327,Ser.,Caryophyllaceae,"","",,Cerastium,"",fischerianum,"",species,Valid,Prodr. 1: 419 (1824),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Prodr. 1: 419 1824  to Prodr. 1: 419 (1824), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2710310 >The Plan",http://www.theplantlist.org/tpl1.1/record/kew-2710310,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2710310,"",FALSE,"","","",""
Cerastium regelii,Cerastium regelii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,45,1,wfo-0000596062,urn:lsid:ipni.org:names:52402-2,841389,Cerastium regelii,species,wfo-4000007327,Ostenf.,Caryophyllaceae,"","",,Cerastium,"",regelii,"",species,Valid,"Skr. Vidensk.-Selsk. Christiana, Math.-Naturvidensk. Kl. 8: 10 (1909 publ. 1910)",Accepted,"",wfo-0000595098,,"Source in seed data: cmp Update namepublishedIn from Skr. Vidensk.-Selsk. Christiana, Math.-Naturvidensk. Kl. 8: 10 1909 publ. 1910  to Skr. Vidensk.-Selsk. Christiana, Math.-Naturvidensk. Kl. 8: 10 (1909 publ. 1910), information provided by Alan E. on e",http://www.theplantlist.org/tpl1.1/record/kew-2710796,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2710796,"",FALSE,"","","",""
Cerastium fontanum subsp. fontanum,Cerastium fontanum subsp. fontanum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,47,1,wfo-0000595550,urn:lsid:ipni.org:names:152255-1,840912,Cerastium fontanum,species,wfo-4000007327,Baumg.,Caryophyllaceae,"","",,Cerastium,"",fontanum,"",species,Valid,Enum. Stirp. Transsilv. 1: 425 (1816),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Enum. Stirp. Transsilv. 1: 425 1816  to Enum. Stirp. Transsilv. 1: 425 (1816), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/t",http://www.theplantlist.org/tpl1.1/record/kew-2710319,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2710319,"",TRUE,Synonym,wfo-0001238105,Cerastium fontanum subsp. fontanum,""
