rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Helianthus annuus L.,Helianthus annuus L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,8,4,1,wfo-0000088131,urn:lsid:ipni.org:names:119003-2,GCC-DA0661B3-CDA8-4DDE-B7F5-5266F9065E1F,Helianthus annuus,species,wfo-4000017208,L.,Asteraceae,"","",,Helianthus,"",annuus,"",species,Valid,Sp. Pl. : 904 (1753),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 2: 904. 1753 [1 May 1753]  to Sp. Pl. : 904 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-44",http://www.theplantlist.org/tpl1.1/record/gcc-44475,The Asteraceaae TEN,A,gcc-44475,"",TRUE,Synonym,wfo-0000113086,Helianthus annuus f. annuus,smallest ID
Heracleum sphondylium subsp. sibiricum,Heracleum sphondylium subsp. sibiricum (L.) Simonk.,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,5,1,wfo-0000745379,"",1021131,Heracleum sphondylium  subsp. sibiricum,subspecies,wfo-0000720220,(L.) Simonk.,Apiaceae,"","",,Heracleum,"",sphondylium,sibiricum,subspecies,Valid,Enum. Fl. Transsilv. 266 1887,Accepted,"",wfo-0000720207,,Source in seed data: cmp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2898306 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/kew-2898306 >The Plant List v.1.0</a>,http://www.theplantlist.org/tpl1.1/record/kew-2898306,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2898306,"",FALSE,"","","",""
Hesperis matronalis L.,Hesperis matronalis L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,6,1,wfo-0000721077,urn:lsid:ipni.org:names:285087-1,974789,Hesperis matronalis,species,wfo-4000017623,L.,Brassicaceae,"","",,Hesperis,"",matronalis,"",species,Valid,Sp. Pl. : 663 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 2: 663. 1753 [1 May 1753]  to Sp. Pl. : 663 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-28",http://www.theplantlist.org/tpl1.1/record/kew-2847567,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2847567,"",FALSE,"","","",""
Hieracium vulgatum R.E. Fr.,Hieracium vulgatum R.E. Fr.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,9,7,2,wfo-0000058611,"",GCC-C1C008FA-4CBF-4039-A390-FFC21FDD7B9F,Hieracium lachenalii  subsp. lachenalii,subspecies,wfo-0000090863,"",Asteraceae,"","",,Hieracium,"",lachenalii,lachenalii,subspecies,Valid,"",Accepted,"","",,"Source in seed data: gcc Updated assignedParentNameId from wfo-0000131186 to wfo-0000090863, information provided by Alan E. on email Oct. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-157333 >The Plant List",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179950-1,The Asteraceaae TEN,A,gcc-157333,"",TRUE,Synonym,wfo-0000072276,Hieracium vulgatum,Accepted
Hordeum brachyantherum Nevski,Hordeum brachyantherum Nevski,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,8,1,wfo-0000874678,urn:lsid:ipni.org:names:289446-2,419216,Hordeum brachyantherum,species,wfo-4000018271,Nevski,Poaceae,"","",,Hordeum,"",brachyantherum,"",species,Valid,"Trudy Bot. Inst. Akad. Nauk S.S.S.R., Ser. 1, Fl. Sist. Vyssh. Rast. 2: 61 (1936)",Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Trudy Bot. Inst. Akad. Nauk S.S.S.R., Ser. 1, Fl. Sist. Vyssh. Rast. 2: 61 1936  to Trudy Bot. Inst. Akad. Nauk S.S.S.R., Ser. 1, Fl. Sist. Vyssh. Rast. 2: 61 (1936), information provided by Alan E. on",http://www.theplantlist.org/tpl1.1/record/kew-419216,The Poaceae TEN,A,kew-419216,"",FALSE,"","","",""
Hordeum brevisubulatum,Hordeum brevisubulatum (Trin.) Link,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,9,1,wfo-0000874685,urn:lsid:ipni.org:names:405167-1,419222,Hordeum brevisubulatum,species,wfo-4000018271,Link,Poaceae,"","",,Hordeum,"",brevisubulatum,"",species,Valid,Linnaea 17: 391 (1844),Accepted,"",wfo-0000875003,,"Source in seed data: wcs Updated scientificnameAuthorship from (Trin.) Link to Link, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-419222 >The Plant List v.1.1.<",http://www.theplantlist.org/tpl1.1/record/kew-419222,The Poaceae TEN,A,kew-419222,"",FALSE,"","","",""
Hordeum vulgare L.,Hordeum vulgare L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,1,1,wfo-0000874759,urn:lsid:ipni.org:names:405213-1,419290,Hordeum distichon,species,wfo-4000018271,L.,Poaceae,"","",,Hordeum,"",distichon,"",species,Valid,Sp. Pl. 1: 85. 1753 [1 May 1753],Accepted,"","",,"Source in seed data: wcs Updated namepublishedIn from Sp. Pl. 85 1753  to Sp. Pl. 1: 85. 1753 [1 May 1753] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-419290",http://www.theplantlist.org/tpl1.1/record/kew-419290,The Poaceae TEN,A,kew-419290,"",TRUE,Synonym,wfo-0000875080,Hordeum vulgare var. nudum,smallest ID
Iris pseudacorus L.,Iris pseudacorus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,2,1,wfo-0000783754,urn:lsid:ipni.org:names:438992-1,322261,Iris pseudacorus,species,wfo-4000019189,L.,Iridaceae,"","",,Iris,"",pseudacorus,"",species,Valid,Sp. Pl. : 38 (1753),Accepted,"","",,"Source in seed data: iplants Update namepublishedIn from Sp. Pl. 1: 38. 1753 [1 May 1753]  to Sp. Pl. : 38 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-",http://www.theplantlist.org/tpl1.1/record/kew-322261,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-322261,"",TRUE,Synonym,wfo-0000839569,Iris pseudacorus f. submersa,""
Impatiens noli-tangere L.,Impatiens noli-tangere L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,3,1,wfo-0000730791,urn:lsid:ipni.org:names:30208246-2,989635,Impatiens noli-tangere,species,wfo-4000019042,L.,Balsaminaceae,"","",,Impatiens,"",noli-tangere,"",species,Valid,Sp. Pl. : 938 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 2: 938. 1753 [1 May 1753] (as noli tangere), name proposed for conservation to Sp. Pl. : 938 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href",http://www.theplantlist.org/tpl1.1/record/kew-2862919,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2862919,"",FALSE,"","","",""
Jacobaea erucifolia Gaertn. Mey. & Scherb.,Jacobaea erucifolia Gaertn. Mey. & Scherb.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,23,4,1,wfo-0000119080,"",GCC-5A0C24C1-D7E6-440F-99A7-6D7B82D56DA6,Jacobaea erucifolia,species,wfo-4000019438,"(L.) P.Gaertn., B.Mey. & Schreb.",Asteraceae,"","",,Jacobaea,"",erucifolia,"",species,Valid,208 1801,Accepted,"","",,"Source in seed data: gcc Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from http://www.theplantlist.org/tpl1.1/record/gcc-80383,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226598-1,The Asteraceaae TEN,A,gcc-80383,"",FALSE,"","","",smallest ID
Juncus compressus Jacq.,Juncus compressus Jacq.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,11,5,1,wfo-0000776221,urn:lsid:ipni.org:names:442830-1,314772,Juncus compressus,species,wfo-4000019671,Jacq.,Juncaceae,"","",,Juncus,"",compressus,"",species,Valid,"Enum. Stirp. Vindob. : 60, 235 (1762)",Accepted,"","",,"Source in seed data: iopi Update namepublishedIn from Enum. Stirp. Vindob. 60, 235 1762  to Enum. Stirp. Vindob. : 60, 235 (1762), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tp",http://www.theplantlist.org/tpl1.1/record/kew-314772,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-314772,"",TRUE,Synonym,wfo-0000776229,Juncus compressus var. euxinus,smallest ID
Juncus nodosus L.,Juncus nodosus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,11,6,1,wfo-0000777425,urn:lsid:ipni.org:names:132341-2,315980,Juncus texanus,species,wfo-4000019671,Coville in Small,Juncaceae,"","",,Juncus,"",texanus,"",species,Valid,Fl. S.E. U.S. : 259 (1903),Accepted,"",wfo-0000776975,,"Source in seed data: iopi Updated scientificnameAuthorship from (Engelm.) Coville to Coville in Small, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-315980 >The ",http://www.theplantlist.org/tpl1.1/record/kew-315980,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-315980,"",TRUE,Synonym,wfo-0000776975,Juncus nodosus var. texanus,""
Lactuca tatarica,Lactuca tatarica (L.) C. A. Meyer,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,7,1,wfo-0000038158,urn:lsid:ipni.org:names:228306-1,GCC-36B87093-9955-4B39-B853-ED42357821F5,Lactuca tatarica,species,wfo-4000020393,C.A.Mey.,Asteraceae,"","",,Lactuca,"",tatarica,"",species,Valid,Verz. Pfl. Casp. Meer. : 56 (1831),Accepted,"",wfo-0000065977,,"Source in seed data: gcc Update namepublishedIn from 56 1831  to Verz. Pfl. Casp. Meer. : 56 (1831), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-136895 >The Pl",http://www.theplantlist.org/tpl1.1/record/gcc-136895,The Asteraceaae TEN,A,gcc-136895,"",FALSE,"","","",""
Lappula marginata,Lappula marginata (M. Bieb.) Gürke,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,8,1,wfo-0000361636,urn:lsid:ipni.org:names:117574-1,482624,Lappula marginata,species,wfo-4000020593,Gürke,Boraginaceae,"","",,Lappula,"",marginata,"",species,Valid,Nat. Pflanzenfam. 4(3a): 107 (1894),Accepted,"",wfo-0000368504,,"Source in seed data: cmp Updated scientificnameAuthorship from (M.Bieb.) Gürke to Gürke, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2343059 >The Plant List ",http://www.theplantlist.org/tpl1.1/record/kew-2343059,The Boraginaceae TEN,A,kew-2343059,"",FALSE,"","","",""
Lappula patula,Lappula patula (Lehm.) Gürke,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,9,2,wfo-0001428933,urn:lsid:ipni.org:names:117596-1,343169-az,Lappula patula,species,wfo-4000020593,Asch.,Boraginaceae,"","",,Lappula,"",patula,"",species,Valid,Kal. Vid. Növén. : 120 (1877),Accepted,"","",,"Source in seed data: wcvp Updated scientificnameAuthorship from (Lehm.) Menyh. to Asch., information provided by Alan E. on email Oct. 12 2020",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:117596-1,The Boraginaceae TEN,A,"","",FALSE,"","","",Not a synonym
Lapsana communis L.,Lapsana communis L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,13,1,1,wfo-0000110440,urn:lsid:ipni.org:names:877549-1,GCC-B23FAF06-DC05-4439-9B01-E68D6E5E7FF2,Lapsana communis  subsp. alpina,subspecies,wfo-0000086921,(Boiss. & Balansa) P.D.Sell,Asteraceae,"","",,Lapsana,"",communis,alpina,subspecies,Valid,Notes Roy. Bot. Gard. Edinburgh 33(3): 432 (1975),Accepted,"",wfo-0000007439,,"Source in seed data: gcc Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 33(3): 432. 1975  to Notes Roy. Bot. Gard. Edinburgh 33(3): 432 (1975), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http",http://www.theplantlist.org/tpl1.1/record/gcc-69458,The Asteraceaae TEN,A,gcc-69458,"",FALSE,"","","",smallest ID
Lepidium campestre,Lepidium campestre (L.) W.T. Aiton,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,2,1,wfo-0000358297,urn:lsid:ipni.org:names:1212637-2,477448,Lepidium campestre,species,wfo-4000021089,(L.) W.T.Aiton,Brassicaceae,"","",,Lepidium,"",campestre,"",species,Valid,Hortus Kew. 4: 88 (1812),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Hortus Kew. 4: 88 1812  to Hortus Kew. 4: 88 (1812), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2337827 >",http://www.theplantlist.org/tpl1.1/record/kew-2337827,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2337827,"",FALSE,"","","",""
Lepidium heterophyllum Benth.,Lepidium heterophyllum Benth.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,7,3,1,wfo-0000358278,urn:lsid:ipni.org:names:286210-1,477415,Lepidium heterophyllum,species,wfo-4000021089,Benth.,Brassicaceae,"","",,Lepidium,"",heterophyllum,"",species,Valid,Cat. Pl. Pyrénées : 95 (1826),Accepted,"",wfo-0000407303,,"Source in seed data: cmp Update namepublishedIn from Cat. Pl. Pyrénées 95 1826  to Cat. Pl. Pyrénées : 95 (1826), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k",http://www.theplantlist.org/tpl1.1/record/kew-2337794,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2337794,"",FALSE,"","","",Not a synonym
Lepidium perfoliatum L.,Lepidium perfoliatum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,4,1,wfo-0000358744,urn:lsid:ipni.org:names:286336-1,478228,Lepidium perfoliatum,species,wfo-4000021089,L.,Brassicaceae,"","",,Lepidium,"",perfoliatum,"",species,Valid,Sp. Pl. : 643 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 643 1753  to Sp. Pl. : 643 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2338612 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2338612,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2338612,"",FALSE,"","","",""
Lepidium ruderale L.,Lepidium ruderale L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,5,1,wfo-0000358755,urn:lsid:ipni.org:names:30265500-2,478252,Lepidium ruderale,species,wfo-4000021089,L.,Brassicaceae,"","",,Lepidium,"",ruderale,"",species,Valid,Sp. Pl. : 645 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 645 1753  to Sp. Pl. : 645 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2338636 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2338636,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2338636,"",TRUE,Synonym,wfo-0000735643,Lepidium ruderale f. incanum,""
Lepidium sativum L.,Lepidium sativum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,11,6,1,wfo-0000358699,urn:lsid:ipni.org:names:138141-2,478144,Lepidium sativum,species,wfo-4000021089,L.,Brassicaceae,"","",,Lepidium,"",sativum,"",species,Valid,Sp. Pl. : 644 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 644 1753  to Sp. Pl. : 644 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2338547 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2338547,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2338547,"",TRUE,Synonym,wfo-0001038293,Lepidium sativum var. crispum,""
Leptopyrum fumarioides,Leptopyrum fumarioides (L.) Rchb.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,7,1,wfo-0000442884,urn:lsid:ipni.org:names:711530-1,629917,Leptopyrum fumarioides,species,wfo-4000021328,Rchb.,Ranunculaceae,"","",,Leptopyrum,"",fumarioides,"",species,Valid,Consp. Regn. Veg. : 192 (1828),Accepted,"",wfo-0000732796,,"Source in seed data: cmp Updated scientificnameAuthorship from (L.) Rchb. to Rchb., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2493217 >The Plant List v.1.1.<",http://www.theplantlist.org/tpl1.1/record/kew-2493217,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2493217,"",FALSE,"","","",""
Lolium multiflorum Lam.,Lolium multiflorum Lam.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,8,2,wfo-0000878425,urn:lsid:ipni.org:names:407489-1,422833,Lolium multiflorum,species,wfo-4000022095,Lam.,Poaceae,"","",,Lolium,"",multiflorum,"",species,Valid,Fl. Franç. (Lamarck) 3: 621. 1779 [1778 publ. after 21 Mar 1779],Accepted,"","",,"Source in seed data: wcs Updated namepublishedIn from Fl. Franç. 3: 621 1778  to Fl. Franç. (Lamarck) 3: 621. 1779 [1778 publ. after 21 Mar 1779] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.",http://www.theplantlist.org/tpl1.1/record/kew-422833,The Poaceae TEN,A,kew-422833,"",TRUE,Synonym,wfo-0000878435,Lolium multiflorum var. ramosum,smallest ID
Lotus corniculatus L.,Lotus corniculatus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,9,1,wfo-0000212180,urn:lsid:ipni.org:names:30179739-2,7260,Lotus corniculatus,species,wfo-4000022302,L.,Fabaceae,"","",,Lotus,"",corniculatus,"",species,Valid,Sp. Pl.: 775 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 775 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-7260 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/345329,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-7260,"",FALSE,"","","",""
Lupinus polyphyllus Lindl.,Lupinus polyphyllus Lindl.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,1,1,wfo-0000213847,urn:lsid:ipni.org:names:504939-1,8908,Lupinus polyphyllus,species,wfo-4000022442,Lindl.,Fabaceae,"","",,Lupinus,"",polyphyllus,"",species,Valid,Bot. Reg.13: t. 1095 (1827),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Bot. Reg. 13: t. 1095 (1827), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8908 >The Plant List v.1.1",https://www.legumedata.org/taxonomy/taxon/346871,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-8908,"",FALSE,"","","",""
Luzula luzuloides,Luzula luzuloides (Lam.) Dandy & Wilmott,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,2,1,wfo-0000777899,urn:lsid:ipni.org:names:146224-2,316453,Luzula luzuloides,species,wfo-4000022464,(Lam.) Dandy,Juncaceae,"","",,Luzula,"",luzuloides,"",species,Valid,J. Bot. 76: 352 (1938),Accepted,"",wfo-0000776827,,"Source in seed data: iopi Updated scientificnameAuthorship from (Lam.) Dandy & Wilmott to (Lam.) Dandy, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-316453 >The",http://www.theplantlist.org/tpl1.1/record/kew-316453,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-316453,"",FALSE,"","","",""
Luzula pallescens Sw.,Luzula pallescens Sw.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,11,3,1,wfo-0000778015,urn:lsid:ipni.org:names:146239-2,316579,Luzula pallescens,species,wfo-4000022464,Sw.,Juncaceae,"","",,Luzula,"",pallescens,"",species,Valid,Summa Veg. Scand. : 13 (1814),Accepted,"","",,"Source in seed data: iopi Update namepublishedIn from Summa Veg. Scand. (Swartz) 13. 1814  to Summa Veg. Scand. : 13 (1814), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r",http://www.theplantlist.org/tpl1.1/record/kew-316579,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-316579,"",TRUE,Synonym,wfo-0000778020,Luzula pallescens var. umbrosa,""
Lycopsis arvensis subsp. arvensis,Lycopsis arvensis subsp. arvensis,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,16,4,1,wfo-0000533553,urn:lsid:ipni.org:names:113196-1,768591,Anchusa arvensis,species,wfo-4000001905,(L.) M.Bieb.,Boraginaceae,"","",,Anchusa,"",arvensis,"",species,Valid,Fl. Taur.-Caucas. 1: 123 (1808),Accepted,"",wfo-0000358507,,"Source in seed data: cmp Update namepublishedIn from Fl. Taur.-Caucas. 1: 123. 1808  to Fl. Taur.-Caucas. 1: 123 (1808), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/recor",http://www.theplantlist.org/tpl1.1/record/kew-2636464,The Boraginaceae TEN,A,kew-2636464,"",TRUE,Synonym,wfo-0000358507,Lycopsis arvensis,""
Lysimachia arvensis U.Manns & Anderb.,Lysimachia arvensis U.Manns & Anderb.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,18,5,1,wfo-0000744184,urn:lsid:ipni.org:names:77100386-1,1019396,Lysimachia arvensis,species,wfo-4000022565,(L.) U.Manns & Anderb.,Primulaceae,"","",,Lysimachia,"",arvensis,"",species,Valid,Willdenowia 39: 51 (2009),Accepted,"",wfo-0000533162,,"Source in seed data: ksu Update namepublishedIn from Willdenowia 39(1): 51. 2009 [7 Jul 2009]  to Willdenowia 39: 51 (2009), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77100386-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2896568,"",FALSE,"","","",""
Malus pumila Mill.,Malus pumila Mill.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,6,6,4,wfo-0001013584,urn:lsid:ipni.org:names:726372-1,5777,Malus pumila,species,wfo-4000022982,Mill.,Rosaceae,"","",,Malus,"",pumila,"",species,Valid,Gard. Dict. ed. 8 : Malus n.º 3 (1768),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Gard. Dict., ed. 8. Malus no. 3. 1768 [16 Apr 1768]  to Gard. Dict. ed. 8 : Malus n.º 3 (1768), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:726372-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-5777,"",FALSE,"","","",Accepted
Malva pusilla Sm.,Malva pusilla Sm.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,4,7,1,wfo-0000449525,urn:lsid:ipni.org:names:561868-1,640453,Malva pusilla,species,wfo-4000022983,Sm.,Malvaceae,"","",,Malva,"",pusilla,"",species,Valid,Engl. Bot. 4: t. 241 (1794),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Engl. Bot. 4: t. 241 1794  to Engl. Bot. 4: t. 241 (1794), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-250",http://www.theplantlist.org/tpl1.1/record/kew-2503981,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2503981,"",FALSE,"","","",""
Matricaria recutita L.,Matricaria recutita L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,8,1,wfo-0000106468,urn:lsid:ipni.org:names:231986-1,GCC-0ED2981D-73A7-4B7D-B8CB-0C09FDAC1AE2,Matricaria recutita,species,"",L.,Asteraceae,"","",,Matricaria,"",recutita,"",species,"",Sp. Pl. : 891 (1753),Unchecked,"","",,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 2: 891. 1753 [1 May 1753]  to Sp. Pl. : 891 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-64",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:231986-1,The Asteraceaae TEN,A,gcc-6463,"",FALSE,"","","",""
Medicago lupulina L.,Medicago lupulina L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,9,1,wfo-0000213454,urn:lsid:ipni.org:names:506268-1,8519,Medicago lupulina,species,wfo-4000023435,L.,Fabaceae,"","",,Medicago,"",lupulina,"",species,Valid,Sp. Pl.: 779 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 779 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8519 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/368448,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-8519,"",TRUE,Synonym,wfo-0001446996,Medicago lupulina var. axilis,smallest ID
